bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
13.8,64.8,995.8,252.6,0.679112,0.786234,160.816,186.183,346.999,236.804,2024-01-05 23:59:35.607507,1704499175.607507
13.7,65.2,995.8,252.6,0.701868,0.785974,165.639,185.488,351.128,235.998,2024-01-05 23:59:04.018718,1704499144.018718
13.7,65.3,995.8,252.8,0.720539,0.820555,170.7,194.395,365.096,236.907,2024-01-05 23:58:32.259018,1704499112.259018
13.7,65.4,995.8,252.7,0.65186,0.796147,154.052,188.152,342.204,236.328,2024-01-05 23:58:00.698879,1704499080.698879
13.7,65.2,995.8,252.8,0.655655,0.792981,154.59,186.969,341.56,235.78,2024-01-05 23:57:29.002395,1704499049.002395
13.8,65.1,995.8,252.6,0.70164,0.840168,165.317,197.956,363.273,235.615,2024-01-05 23:56:57.390862,1704499017.390862
13.8,65.1,995.8,252.7,0.728768,0.767537,171.806,180.946,352.752,235.749,2024-01-05 23:56:25.562542,1704498985.562542
13.8,64.5,995.8,253.0,0.637921,0.802583,150.452,189.287,339.739,235.847,2024-01-05 23:55:53.885369,1704498953.885369
13.8,64.3,995.8,252.6,0.669315,0.845053,158.045,199.541,357.586,236.129,2024-01-05 23:55:22.379689,1704498922.379689
13.9,64.3,995.8,252.9,0.700149,0.824171,165.415,194.716,360.13,236.256,2024-01-05 23:54:50.593337,1704498890.593337
13.9,64.4,995.8,252.9,0.668861,0.761935,157.681,179.623,337.305,235.746,2024-01-05 23:54:18.905967,1704498858.905967
13.8,64.4,995.8,252.9,0.670683,0.848085,158.184,200.025,358.208,235.855,2024-01-05 23:53:46.347559,1704498826.347559
13.8,64.3,995.8,252.9,0.679883,0.814625,160.792,192.658,353.45,236.499,2024-01-05 23:53:14.903452,1704498794.903452
13.8,64.8,995.8,253.3,0.657684,0.849631,155.531,200.923,356.454,236.483,2024-01-05 23:52:43.053016,1704498763.053016
13.9,64.4,995.8,253.1,0.663981,0.806881,157.001,190.79,347.79,236.453,2024-01-05 23:52:11.484316,1704498731.484316
13.9,64.6,995.7,253.4,0.668958,0.772228,158.204,182.627,340.831,236.493,2024-01-05 23:51:39.719743,1704498699.719743
14.0,64.4,995.8,253.2,0.655105,0.762776,154.013,179.326,333.338,235.096,2024-01-05 23:51:08.080763,1704498668.080763
13.9,64.7,995.7,253.4,0.653116,0.794792,153.632,186.958,340.59,235.229,2024-01-05 23:50:36.354522,1704498636.354522
13.8,64.9,995.7,253.4,0.679483,0.817878,160.111,192.722,352.833,235.637,2024-01-05 23:50:03.010800,1704498603.0108
13.9,64.5,995.7,253.5,0.638867,0.825004,150.456,194.292,344.747,235.504,2024-01-05 23:49:30.805256,1704498570.805256
13.9,64.6,995.7,253.5,0.681952,0.778404,160.571,183.282,343.853,235.458,2024-01-05 23:48:59.197665,1704498539.197665
13.9,64.6,995.7,253.5,0.667038,0.737961,157.079,173.78,330.859,235.487,2024-01-05 23:48:27.426504,1704498507.426504
13.9,64.6,995.7,253.9,0.657337,0.786981,155.017,185.59,340.607,235.826,2024-01-05 23:47:55.379662,1704498475.379662
13.8,64.8,995.7,253.7,0.636904,0.848284,150.01,199.796,349.806,235.53,2024-01-05 23:47:23.642217,1704498443.642217
13.8,64.8,995.7,254.1,0.677892,0.801989,159.84,189.101,348.942,235.791,2024-01-05 23:46:51.934860,1704498411.93486
13.8,64.8,995.7,254.1,0.642575,0.74258,151.754,175.372,327.127,236.166,2024-01-05 23:46:20.150615,1704498380.150615
13.9,64.4,995.6,254.3,0.650403,0.801044,153.521,189.079,342.6,236.04,2024-01-05 23:45:48.409305,1704498348.409305
13.8,64.8,995.7,253.9,0.707324,0.786276,166.85,185.474,352.323,235.889,2024-01-05 23:45:16.849696,1704498316.849696
13.9,64.5,995.7,253.9,0.72315,0.789933,170.929,186.714,357.642,236.367,2024-01-05 23:44:45.171335,1704498285.171335
13.9,64.3,995.7,254.0,0.653121,0.828062,154.108,195.387,349.495,235.957,2024-01-05 23:44:13.640405,1704498253.640405
13.9,64.1,995.6,254.3,0.640598,0.825377,151.184,194.793,345.978,236.005,2024-01-05 23:43:41.887975,1704498221.887975
13.9,64.2,995.7,254.1,0.669033,0.798853,157.234,187.744,344.978,235.017,2024-01-05 23:43:10.069686,1704498190.069686
13.8,64.3,995.7,254.1,0.659889,0.804245,154.926,188.818,343.744,234.777,2024-01-05 23:42:37.906354,1704498157.906354
13.9,64.1,995.6,254.2,0.643734,0.780496,151.321,183.469,334.79,235.067,2024-01-05 23:42:06.105405,1704498126.105405
13.9,64.1,995.6,254.4,0.710418,0.79726,167.064,187.486,354.55,235.163,2024-01-05 23:41:34.424685,1704498094.424685
13.9,64.1,995.6,254.4,0.649705,0.784264,152.272,183.809,336.082,234.372,2024-01-05 23:41:01.981493,1704498061.981493
13.9,64.2,995.7,254.1,0.655087,0.817777,153.757,191.942,345.699,234.712,2024-01-05 23:40:30.391954,1704498030.391954
13.8,64.1,995.6,254.4,0.702596,0.821078,164.965,192.783,357.748,234.793,2024-01-05 23:39:58.819262,1704497998.819262
13.8,64.4,995.6,254.6,0.654428,0.772537,153.587,181.306,334.893,234.689,2024-01-05 23:39:27.116380,1704497967.11638
13.8,64.5,995.6,254.7,0.673446,0.788916,157.972,185.058,343.03,234.573,2024-01-05 23:38:55.280769,1704497935.280769
13.8,64.3,995.6,254.7,0.71936,0.912701,168.678,214.013,382.69,234.483,2024-01-05 23:38:23.520261,1704497903.520261
13.9,64.2,995.6,255.0,0.688481,0.81601,161.764,191.728,353.492,234.958,2024-01-05 23:37:52.051505,1704497872.051505
13.9,63.9,995.6,254.7,0.696508,0.834284,163.28,195.578,358.858,234.426,2024-01-05 23:37:20.426358,1704497840.426358
13.9,64.0,995.6,254.9,0.649994,0.773961,152.614,181.721,334.335,234.793,2024-01-05 23:36:48.504676,1704497808.504676
13.9,63.9,995.5,255.2,0.700544,0.791592,164.107,185.435,349.542,234.256,2024-01-05 23:36:16.710371,1704497776.710371
13.8,64.1,995.5,255.3,0.681074,0.806931,159.444,188.908,348.353,234.107,2024-01-05 23:35:45.156500,1704497745.1565
13.8,64.2,995.5,255.3,0.67869,0.800377,159.187,187.729,346.916,234.551,2024-01-05 23:35:13.042491,1704497713.042491
13.9,63.9,995.5,255.2,0.688887,0.83162,161.894,195.438,357.332,235.009,2024-01-05 23:34:41.458469,1704497681.458469
13.9,64.1,995.5,255.2,0.645741,0.796471,151.377,186.712,338.09,234.424,2024-01-05 23:34:09.953070,1704497649.95307
13.9,63.8,995.5,255.2,0.654661,0.795436,154.427,187.634,342.061,235.888,2024-01-05 23:33:38.307568,1704497618.307568
13.9,63.9,995.5,255.4,0.68987,0.769273,162.779,181.514,344.293,235.956,2024-01-05 23:33:06.444410,1704497586.44441
13.8,64.0,995.5,255.4,0.692393,0.809766,163.932,191.721,355.653,236.761,2024-01-05 23:32:34.980972,1704497554.980972
13.8,64.3,995.5,255.6,0.669915,0.769274,158.381,181.871,340.251,236.419,2024-01-05 23:32:03.080899,1704497523.080899
13.8,64.4,995.5,255.7,0.683528,0.815619,161.77,193.032,354.803,236.67,2024-01-05 23:31:31.227237,1704497491.227237
13.8,64.4,995.5,255.6,0.661554,0.765432,156.616,181.208,337.825,236.74,2024-01-05 23:30:59.976018,1704497459.976018
13.8,64.2,995.5,255.7,0.677991,0.79542,159.942,187.645,347.587,235.906,2024-01-05 23:30:28.206918,1704497428.206918
13.7,64.6,995.4,255.9,0.705696,0.849322,165.943,199.717,365.66,235.149,2024-01-05 23:29:56.542921,1704497396.542921
13.6,64.8,995.4,256.0,0.674876,0.832759,158.383,195.436,353.818,234.684,2024-01-05 23:29:24.881096,1704497364.881096
13.8,64.3,995.5,255.7,0.703534,0.802045,165.054,188.165,353.219,234.607,2024-01-05 23:28:53.012061,1704497333.012061
13.8,64.4,995.4,255.9,0.698413,0.787099,163.598,184.372,347.97,234.243,2024-01-05 23:28:21.506857,1704497301.506857
13.9,64.2,995.4,255.9,0.711551,0.759824,166.482,177.776,344.258,233.97,2024-01-05 23:27:49.939553,1704497269.939553
13.9,64.1,995.4,256.0,0.674562,0.780535,158.002,182.823,340.825,234.228,2024-01-05 23:27:18.098428,1704497238.098428
13.9,64.1,995.4,256.3,0.718367,0.807812,168.492,189.471,357.963,234.548,2024-01-05 23:26:46.510546,1704497206.510546
13.8,64.4,995.4,256.4,0.689823,0.803291,161.594,188.174,349.768,234.254,2024-01-05 23:26:14.798285,1704497174.798285
13.8,64.3,995.4,256.2,0.700849,0.783418,164.399,183.767,348.166,234.571,2024-01-05 23:25:43.044435,1704497143.044435
13.9,64.1,995.3,256.7,0.726501,0.857994,170.009,200.78,370.789,234.011,2024-01-05 23:25:11.583153,1704497111.583153
13.9,64.2,995.4,256.6,0.68641,0.743942,160.685,174.153,334.838,234.095,2024-01-05 23:24:39.744580,1704497079.74458
13.8,64.5,995.4,256.4,0.653821,0.782648,153.615,183.883,337.498,234.95,2024-01-05 23:24:08.074480,1704497048.07448
13.8,64.5,995.4,256.6,0.651443,0.783886,152.465,183.462,335.926,234.041,2024-01-05 23:23:36.465252,1704497016.465252
13.9,64.7,995.4,256.2,0.659599,0.812213,154.342,190.053,344.395,233.994,2024-01-05 23:23:04.713963,1704496984.713963
