bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
14.2,58.0,997.7,236.6,0.64348,2.39924,149.603,557.801,707.405,232.491,2023-12-30 23:59:45.681373,1703980785.681373
14.4,57.7,997.7,236.8,0.690858,2.41307,160.926,562.092,723.019,232.937,2023-12-30 23:59:14.048243,1703980754.048243
14.4,57.6,997.7,237.2,0.631628,2.40386,146.938,559.221,706.159,232.634,2023-12-30 23:58:42.484343,1703980722.484343
14.4,57.4,997.8,236.3,0.660426,2.36992,153.601,551.192,704.793,232.579,2023-12-30 23:58:10.817371,1703980690.817371
14.6,57.4,997.8,236.3,0.650833,2.39405,151.673,557.92,709.594,233.045,2023-12-30 23:57:39.138343,1703980659.138343
14.4,57.6,997.8,236.1,0.664553,2.4098,154.772,561.232,716.004,232.896,2023-12-30 23:57:07.591950,1703980627.59195
14.4,57.8,997.7,236.6,0.685781,2.41977,159.618,563.211,722.829,232.754,2023-12-30 23:56:35.725055,1703980595.725055
14.3,58.0,997.8,235.6,0.70511,2.39411,164.409,558.228,722.637,233.168,2023-12-30 23:56:04.174300,1703980564.1743
14.4,58.0,997.8,236.1,0.687002,2.35338,159.691,547.034,706.725,232.446,2023-12-30 23:55:32.438139,1703980532.438139
14.3,58.1,997.8,236.4,0.682002,2.39231,158.417,555.693,714.11,232.283,2023-12-30 23:55:00.878443,1703980500.878443
14.4,58.1,997.8,236.2,0.714708,2.40386,166.234,559.115,725.349,232.59,2023-12-30 23:54:29.165827,1703980469.165827
14.4,58.1,997.8,236.0,0.699835,2.37003,162.923,551.747,714.67,232.802,2023-12-30 23:53:57.460755,1703980437.460755
14.3,58.0,997.8,236.0,0.635128,2.35116,148.079,548.169,696.248,233.148,2023-12-30 23:53:25.849084,1703980405.849084
14.3,58.0,997.8,235.9,0.67027,2.37357,156.036,552.557,708.593,232.795,2023-12-30 23:52:54.241234,1703980374.241234
14.4,57.8,997.9,235.4,0.665643,2.38617,155.547,557.598,713.145,233.679,2023-12-30 23:52:22.701911,1703980342.701911
14.5,57.7,997.9,235.2,0.637407,2.35864,148.421,549.212,697.633,232.851,2023-12-30 23:51:51.116508,1703980311.116508
14.4,57.9,998.0,234.5,0.653505,2.33868,152.375,545.3,697.675,233.166,2023-12-30 23:51:19.567339,1703980279.567339
14.4,58.0,998.0,234.2,0.660603,2.36101,154.013,550.448,704.462,233.141,2023-12-30 23:50:47.831865,1703980247.831865
14.4,58.1,998.0,234.7,0.64741,2.37124,151.01,553.099,704.11,233.253,2023-12-30 23:50:14.904211,1703980214.904211
14.4,57.9,998.0,234.7,0.657902,2.3879,152.928,555.062,707.989,232.447,2023-12-30 23:49:43.198314,1703980183.198314
14.5,57.7,998.0,234.2,0.677501,2.34973,157.198,545.197,702.395,232.026,2023-12-30 23:49:11.599694,1703980151.599694
14.6,57.5,998.0,234.2,0.680055,2.36269,157.523,547.275,704.798,231.632,2023-12-30 23:48:39.624299,1703980119.624299
14.6,57.7,998.0,234.8,0.647132,2.37308,150.04,550.209,700.249,231.854,2023-12-30 23:48:08.013564,1703980088.013564
14.4,58.1,998.1,233.9,0.669957,2.35776,155.183,546.133,701.316,231.632,2023-12-30 23:47:36.205193,1703980056.205193
14.5,57.8,998.1,233.7,0.670704,2.36879,155.947,550.774,706.721,232.512,2023-12-30 23:47:04.588626,1703980024.588626
14.5,57.9,998.1,234.0,0.652731,2.3255,151.86,541.035,692.895,232.653,2023-12-30 23:46:32.980956,1703979992.980956
14.5,58.1,998.1,233.6,0.643491,2.37669,149.711,552.948,702.659,232.655,2023-12-30 23:46:01.302284,1703979961.302284
14.5,57.9,998.2,233.0,0.663726,2.36963,154.362,551.101,705.463,232.568,2023-12-30 23:45:29.781132,1703979929.781132
14.6,57.8,998.2,232.7,0.685844,2.34192,159.409,544.326,703.734,232.427,2023-12-30 23:44:58.089619,1703979898.089619
14.5,58.1,998.2,232.6,0.719599,2.32507,167.343,540.696,708.039,232.55,2023-12-30 23:44:26.469900,1703979866.4699
14.4,58.3,998.2,232.4,0.65655,2.3374,152.474,542.825,695.299,232.235,2023-12-30 23:43:54.562572,1703979834.562572
14.5,58.3,998.2,232.9,0.673995,2.36756,156.378,549.313,705.692,232.017,2023-12-30 23:43:22.514881,1703979802.514881
14.4,58.4,998.2,232.8,0.680682,2.3562,158.269,547.853,706.122,232.516,2023-12-30 23:42:50.804049,1703979770.804049
14.4,58.3,998.1,233.1,0.26112,1.91258,60.2574,441.356,501.613,230.765,2023-12-30 23:42:19.022129,1703979739.022129
14.4,58.5,998.2,232.6,0.63984,2.34458,147.785,541.531,689.316,230.972,2023-12-30 23:41:47.304368,1703979707.304368
14.4,58.4,998.1,233.2,0.650429,2.3457,150.919,544.273,695.193,232.03,2023-12-30 23:41:15.606161,1703979675.606161
14.4,58.3,998.2,232.9,0.672768,2.35342,156.068,545.943,702.01,231.978,2023-12-30 23:40:44.002332,1703979644.002332
14.5,58.3,998.2,232.8,0.648015,2.32868,150.51,540.868,691.379,232.264,2023-12-30 23:40:12.296396,1703979612.296396
14.5,58.5,998.2,233.0,0.647933,2.32451,150.199,538.853,689.053,231.813,2023-12-30 23:39:40.716816,1703979580.716816
14.4,58.7,998.1,233.3,0.668386,2.36117,154.855,547.049,701.905,231.686,2023-12-30 23:39:09.142999,1703979549.142999
14.4,58.5,998.1,233.5,0.654328,2.32367,151.612,538.408,690.019,231.706,2023-12-30 23:38:37.501130,1703979517.50113
14.5,58.3,998.1,233.1,0.689903,2.33008,160.106,540.743,700.848,232.07,2023-12-30 23:38:05.897410,1703979485.89741
14.6,58.1,998.1,233.4,0.670404,2.3287,155.484,540.085,695.569,231.925,2023-12-30 23:37:34.261774,1703979454.261774
14.5,58.4,998.2,232.6,0.665381,2.34716,154.504,545.018,699.522,232.203,2023-12-30 23:37:02.649400,1703979422.6494
14.6,57.9,998.2,232.6,0.66311,2.32354,153.633,538.332,691.965,231.686,2023-12-30 23:36:31.029357,1703979391.029357
14.6,58.1,998.2,232.3,0.709032,2.31464,164.181,535.968,700.149,231.556,2023-12-30 23:35:59.445568,1703979359.445568
14.6,57.8,998.2,232.3,0.653252,2.31994,150.843,535.7,686.543,230.911,2023-12-30 23:35:27.738142,1703979327.738142
14.6,58.0,998.3,231.9,0.703936,2.33358,162.682,539.299,701.982,231.104,2023-12-30 23:34:56.031416,1703979296.031416
14.6,58.0,998.3,232.0,0.704408,2.31414,162.764,534.715,697.479,231.064,2023-12-30 23:34:24.405848,1703979264.405848
14.6,58.1,998.3,231.6,0.64788,2.30225,150.077,533.301,683.378,231.643,2023-12-30 23:33:52.701102,1703979232.701102
14.5,58.3,998.4,231.3,0.681621,2.33038,157.826,539.587,697.413,231.545,2023-12-30 23:33:19.761374,1703979199.761374
14.6,58.2,998.4,231.3,0.658309,2.34627,152.498,543.516,696.013,231.651,2023-12-30 23:32:48.199306,1703979168.199306
14.6,58.2,998.4,230.9,0.663326,2.32032,153.71,537.679,691.388,231.726,2023-12-30 23:32:16.460720,1703979136.46072
14.6,58.2,998.4,230.9,0.700232,2.33346,162.487,541.476,703.963,232.048,2023-12-30 23:31:44.777617,1703979104.777617
14.6,58.4,998.4,230.6,0.66206,2.33476,153.435,541.09,694.525,231.754,2023-12-30 23:31:13.050261,1703979073.050261
14.7,58.2,998.4,230.6,0.657545,2.32605,152.171,538.3,690.47,231.422,2023-12-30 23:30:41.351452,1703979041.351452
14.7,58.1,998.4,230.7,0.667729,2.35352,154.607,544.938,699.545,231.541,2023-12-30 23:30:09.696228,1703979009.696228
14.7,57.9,998.5,230.4,0.641318,2.33864,148.495,541.502,689.997,231.546,2023-12-30 23:29:37.970201,1703978977.970201
14.6,58.3,998.4,230.6,0.661471,2.32217,153.53,538.984,692.514,232.103,2023-12-30 23:29:06.318076,1703978946.318076
14.6,58.2,998.6,229.7,0.664275,2.34216,153.341,540.663,694.004,230.84,2023-12-30 23:28:34.640574,1703978914.640574
14.6,58.2,998.5,230.0,0.300378,1.94441,69.299,448.588,517.887,230.706,2023-12-30 23:28:02.984258,1703978882.984258
14.6,58.2,998.5,229.9,0.655913,2.34751,151.466,542.095,693.561,230.924,2023-12-30 23:27:31.337790,1703978851.33779
14.6,58.2,998.6,229.6,0.662717,2.35292,153.498,544.984,698.482,231.62,2023-12-30 23:26:59.680477,1703978819.680477
14.5,58.4,998.5,229.9,0.653263,2.36912,151.144,548.14,699.284,231.368,2023-12-30 23:26:27.962669,1703978787.962669
