bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
13.5,63.6,1009.3,139.6,0.674985,0.784935,157.818,183.525,341.343,233.809,2023-12-19 23:59:48.866192,1703030388.866192
13.5,63.8,1009.3,140.0,0.648334,0.780131,151.631,182.456,334.087,233.878,2023-12-19 23:59:17.111933,1703030357.111933
13.6,63.8,1009.3,139.6,0.664214,0.810284,155.234,189.372,344.605,233.71,2023-12-19 23:58:45.450164,1703030325.450164
13.5,64.0,1009.3,140.0,0.665687,0.842405,155.77,197.122,352.891,233.999,2023-12-19 23:58:13.672717,1703030293.672717
13.5,64.1,1009.3,139.8,0.64229,0.763181,150.262,178.544,328.807,233.948,2023-12-19 23:57:42.037931,1703030262.037931
13.6,64.2,1009.2,140.2,0.665708,0.773167,155.671,180.799,336.47,233.843,2023-12-19 23:57:10.501659,1703030230.501659
13.6,64.1,1009.3,140.1,0.663015,0.78514,155.176,183.759,338.935,234.046,2023-12-19 23:56:38.854140,1703030198.85414
13.7,64.1,1009.2,140.4,0.633898,0.804557,148.025,187.876,335.901,233.515,2023-12-19 23:56:07.143951,1703030167.143951
13.6,64.4,1009.3,140.0,0.645982,0.72297,151.24,169.265,320.505,234.125,2023-12-19 23:55:35.508704,1703030135.508704
13.5,64.7,1009.3,140.2,0.648667,0.780266,151.787,182.581,334.367,233.998,2023-12-19 23:55:03.840374,1703030103.840374
13.5,64.6,1009.2,140.7,0.650346,0.802367,152.134,187.695,339.829,233.927,2023-12-19 23:54:31.647619,1703030071.647619
13.5,64.7,1009.2,140.8,0.25072,0.334465,58.6906,78.2943,136.985,234.088,2023-12-19 23:54:00.097727,1703030040.097727
13.6,64.6,1009.2,140.7,0.678441,0.77993,158.666,182.402,341.068,233.869,2023-12-19 23:53:29.560742,1703030009.560742
13.5,64.7,1009.2,140.8,0.660461,0.796778,154.311,186.161,340.472,233.642,2023-12-19 23:52:56.722787,1703029976.722787
13.5,64.9,1009.1,141.2,0.656295,0.778055,153.091,181.494,334.585,233.266,2023-12-19 23:52:25.183175,1703029945.183175
13.6,64.7,1009.2,141.0,0.638052,0.760065,149.156,177.679,326.835,233.768,2023-12-19 23:51:53.653691,1703029913.653691
13.7,64.5,1009.1,141.4,0.644506,0.801728,150.886,187.694,338.58,234.112,2023-12-19 23:51:21.268849,1703029881.268849
13.6,64.6,1009.1,141.2,0.668625,0.813549,156.3,190.178,346.479,233.764,2023-12-19 23:50:49.520142,1703029849.520142
13.7,64.4,1009.1,141.6,0.671548,0.753388,156.976,176.106,333.082,233.752,2023-12-19 23:50:17.928745,1703029817.928745
13.7,64.4,1009.1,141.6,0.647461,0.767877,151.308,179.449,330.757,233.695,2023-12-19 23:49:46.256798,1703029786.256798
13.7,64.3,1009.1,141.6,0.634574,0.806583,148.346,188.557,336.903,233.772,2023-12-19 23:49:14.550325,1703029754.550325
13.6,64.3,1009.0,142.0,0.667583,0.813436,155.756,189.785,345.541,233.313,2023-12-19 23:48:42.900167,1703029722.900167
13.7,64.2,1009.1,141.4,0.66115,0.781299,154.18,182.198,336.378,233.199,2023-12-19 23:48:11.274225,1703029691.274225
13.7,64.4,1009.1,141.2,0.684941,0.828608,160.164,193.759,353.924,233.837,2023-12-19 23:47:39.613932,1703029659.613932
13.7,64.6,1009.1,141.2,0.648444,0.803485,151.412,187.614,339.026,233.501,2023-12-19 23:47:07.936633,1703029627.936633
13.7,64.6,1009.2,141.0,0.63296,0.791377,147.827,184.825,332.651,233.548,2023-12-19 23:46:36.297357,1703029596.297357
13.6,64.6,1009.2,140.7,0.679749,0.751717,158.679,175.479,334.158,233.437,2023-12-19 23:46:04.666033,1703029564.666033
13.6,64.8,1009.2,140.8,0.662445,0.811336,154.408,189.112,343.52,233.087,2023-12-19 23:45:31.807015,1703029531.807015
13.6,64.7,1009.3,140.0,0.678312,0.770393,158.17,179.642,337.811,233.182,2023-12-19 23:45:00.187882,1703029500.187882
13.6,64.6,1009.2,140.6,0.690494,0.769195,161.407,179.804,341.211,233.756,2023-12-19 23:44:28.436388,1703029468.436388
13.7,64.5,1009.2,140.9,0.638348,0.766275,148.703,178.504,327.207,232.95,2023-12-19 23:43:56.746125,1703029436.746125
13.7,64.6,1009.2,140.9,0.693115,0.769945,161.344,179.229,340.573,232.781,2023-12-19 23:43:25.065146,1703029405.065146
13.7,64.8,1009.1,141.2,0.632064,0.770911,147.098,179.412,326.51,232.727,2023-12-19 23:42:53.403621,1703029373.403621
13.6,64.8,1009.1,141.3,0.654261,0.783411,151.972,181.971,333.943,232.281,2023-12-19 23:42:21.809687,1703029341.809687
13.6,64.6,1009.1,141.7,0.714185,0.771115,165.964,179.193,345.157,232.382,2023-12-19 23:41:50.125865,1703029310.125865
13.7,64.5,1009.2,141.0,0.647161,0.801879,150.07,185.947,336.017,231.889,2023-12-19 23:41:18.364204,1703029278.364204
13.7,64.3,1009.1,141.3,0.64739,0.75772,150.206,175.805,326.011,232.018,2023-12-19 23:40:46.606571,1703029246.606571
13.7,64.5,1009.1,141.6,0.652755,0.847829,151.537,196.823,348.36,232.15,2023-12-19 23:40:14.864369,1703029214.864369
13.7,64.4,1009.1,141.8,0.654228,0.757935,151.966,176.055,328.021,232.283,2023-12-19 23:39:43.102152,1703029183.102152
13.7,64.6,1009.1,141.5,0.667629,0.793769,155.089,184.391,339.481,232.299,2023-12-19 23:39:11.534449,1703029151.534449
13.7,64.5,1009.0,141.9,0.676145,0.794718,157.157,184.717,341.873,232.431,2023-12-19 23:38:39.822266,1703029119.822266
13.7,64.4,1009.1,141.5,0.643822,0.739007,148.887,170.898,319.785,231.254,2023-12-19 23:38:08.322955,1703029088.322955
13.7,64.6,1009.1,141.7,0.660773,0.791026,153.102,183.282,336.384,231.701,2023-12-19 23:37:36.668238,1703029056.668238
13.7,64.6,1009.1,141.4,0.698995,0.79216,162.538,184.202,346.74,232.531,2023-12-19 23:37:05.105039,1703029025.105039
13.6,64.7,1009.0,142.0,0.668936,0.826779,155.044,191.628,346.671,231.776,2023-12-19 23:36:33.402659,1703028993.402659
13.6,64.7,1009.1,141.7,0.658101,0.732098,152.556,169.709,322.265,231.812,2023-12-19 23:36:01.762331,1703028961.762331
13.7,64.6,1009.0,142.1,0.689716,0.811041,159.994,188.138,348.132,231.971,2023-12-19 23:35:30.096319,1703028930.096319
13.8,64.2,1009.0,142.3,0.687913,0.840482,159.478,194.848,354.325,231.828,2023-12-19 23:34:58.371863,1703028898.371863
13.7,64.6,1009.0,142.6,0.6403,0.764772,148.392,177.239,325.632,231.754,2023-12-19 23:34:25.095183,1703028865.095183
13.7,64.7,1009.0,142.4,0.643605,0.767009,149.365,178.004,327.369,232.075,2023-12-19 23:33:53.376866,1703028833.376866
13.7,64.8,1009.0,142.3,0.665893,0.784149,154.36,181.773,336.133,231.809,2023-12-19 23:33:21.715722,1703028801.715722
13.6,64.8,1009.1,141.9,0.685665,0.816396,159.137,189.479,348.616,232.092,2023-12-19 23:32:50.074527,1703028770.074527
13.7,64.6,1009.0,142.0,0.689071,0.807054,160.009,187.406,347.415,232.21,2023-12-19 23:32:18.511718,1703028738.511718
13.7,64.5,1009.0,142.0,0.643915,0.838168,149.183,194.188,343.37,231.681,2023-12-19 23:31:46.761250,1703028706.76125
13.7,64.6,1009.1,141.8,0.660145,0.764706,153.253,177.527,330.78,232.151,2023-12-19 23:31:15.025090,1703028675.02509
13.7,64.4,1009.0,142.2,0.665772,0.835512,154.333,193.681,348.013,231.811,2023-12-19 23:30:43.371588,1703028643.371588
13.7,64.4,1009.0,142.0,0.641105,0.843959,146.756,193.192,339.948,228.911,2023-12-19 23:30:11.707307,1703028611.707307
13.7,64.6,1009.0,142.1,0.655147,0.762016,150.211,174.714,324.925,229.279,2023-12-19 23:29:40.051032,1703028580.051032
13.7,64.7,1009.0,141.9,0.643247,0.780407,147.565,179.03,326.595,229.406,2023-12-19 23:29:08.401490,1703028548.40149
13.7,64.6,1009.0,141.9,0.655958,0.782048,150.515,179.447,329.962,229.458,2023-12-19 23:28:36.784203,1703028516.784203
13.7,64.6,1009.0,142.0,0.642263,0.77256,147.505,177.43,324.936,229.665,2023-12-19 23:28:05.134200,1703028485.1342
13.7,64.5,1009.0,142.3,0.680398,0.768704,156.555,176.874,333.428,230.093,2023-12-19 23:27:33.445845,1703028453.445845
13.6,64.8,1009.0,142.0,0.662148,0.788854,152.714,181.937,334.651,230.635,2023-12-19 23:27:01.669614,1703028421.669614
13.6,64.7,1009.0,142.2,0.655835,0.842147,151.241,194.207,345.448,230.609,2023-12-19 23:26:30.083940,1703028390.08394
13.6,64.8,1009.0,142.0,0.648203,0.794766,149.76,183.621,333.381,231.038,2023-12-19 23:25:58.286795,1703028358.286795
13.6,64.8,1009.0,142.0,0.666711,0.78395,153.686,180.711,334.397,230.513,2023-12-19 23:25:26.666402,1703028326.666402
13.6,64.8,1009.0,142.2,0.663717,0.810721,152.553,186.342,338.895,229.847,2023-12-19 23:24:54.959832,1703028294.959832
13.7,64.5,1009.0,142.7,0.636714,0.83729,146.476,192.619,339.095,230.05,2023-12-19 23:24:23.355873,1703028263.355873
13.7,64.5,1009.0,142.1,0.64107,0.807696,147.478,185.811,333.289,230.05,2023-12-19 23:23:51.631511,1703028231.631511
13.7,64.6,1009.0,142.2,0.6334,0.784572,145.943,180.775,326.718,230.412,2023-12-19 23:23:19.900341,1703028199.900341
13.7,64.8,1009.0,142.5,0.671425,0.755299,154.437,173.729,328.166,230.014,2023-12-19 23:22:48.435954,1703028168.435954
13.6,64.7,1009.0,142.2,0.65744,0.769119,151.212,176.899,328.111,230.002,2023-12-19 23:22:16.700992,1703028136.700992
13.6,64.6,1009.0,142.2,0.647731,0.837953,148.919,192.652,341.571,229.908,2023-12-19 23:21:45.167578,1703028105.167578
13.7,64.7,1009.0,142.5,0.654438,0.7673,150.327,176.252,326.579,229.704,2023-12-19 23:21:13.351999,1703028073.351999
13.6,64.6,1009.0,142.2,0.671167,0.816037,154.387,187.711,342.099,230.028,2023-12-19 23:20:41.655535,1703028041.655535
13.7,64.8,1009.0,142.4,0.686065,0.829389,158.062,191.082,349.144,230.389,2023-12-19 23:20:09.409294,1703028009.409294
13.6,64.5,1008.9,142.9,0.684507,0.794248,157.549,182.808,340.357,230.165,2023-12-19 23:19:37.769447,1703027977.769447
