bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
13.8,65.5,1002.1,199.8,0.675194,2.19562,155.137,504.478,659.615,229.766,2023-12-20 23:59:42.837557,1703116782.837557
13.9,64.8,1002.1,199.6,0.671903,2.18025,153.88,499.325,653.205,229.021,2023-12-20 23:59:11.171382,1703116751.171382
13.8,64.8,1002.1,199.7,0.656948,2.16569,150.561,496.339,646.9,229.183,2023-12-20 23:58:39.437735,1703116719.437735
13.9,64.9,1002.1,199.8,0.656592,2.19393,150.279,502.143,652.423,228.878,2023-12-20 23:58:07.858155,1703116687.858155
14.0,64.8,1002.1,199.6,0.660052,2.17164,151.295,497.776,649.071,229.216,2023-12-20 23:57:36.239950,1703116656.23995
14.0,64.7,1002.2,199.4,0.666651,2.15408,152.323,492.186,644.509,228.49,2023-12-20 23:57:04.604319,1703116624.604319
13.9,64.6,1002.2,199.5,0.645009,2.15452,147.555,492.875,640.43,228.764,2023-12-20 23:56:32.980548,1703116592.980548
13.9,64.8,1002.1,199.8,0.668913,2.1728,152.405,495.05,647.456,227.84,2023-12-20 23:56:01.292654,1703116561.292654
13.9,64.8,1002.2,199.4,0.651212,2.18224,148.704,498.315,647.019,228.35,2023-12-20 23:55:29.698990,1703116529.69899
13.9,64.6,1002.3,198.6,0.646689,2.15429,147.544,491.508,639.052,228.153,2023-12-20 23:54:57.995610,1703116497.99561
13.9,64.8,1002.2,198.8,0.631637,2.14297,144.088,488.852,632.94,228.119,2023-12-20 23:54:26.360186,1703116466.360186
13.9,64.4,1002.2,199.1,0.666262,2.14873,151.79,489.529,641.318,227.823,2023-12-20 23:53:54.718834,1703116434.718834
13.9,64.4,1002.2,198.8,0.662149,2.17146,150.878,494.789,645.667,227.861,2023-12-20 23:53:23.206632,1703116403.206632
13.9,64.8,1002.2,199.5,0.653729,2.15553,150.237,495.374,645.611,229.815,2023-12-20 23:52:51.329567,1703116371.329567
13.9,64.5,1002.1,199.6,0.680362,2.15169,156.23,494.089,650.319,229.628,2023-12-20 23:52:19.632774,1703116339.632774
13.9,64.8,1002.2,199.5,0.670379,2.12618,153.876,488.034,641.91,229.535,2023-12-20 23:51:48.108358,1703116308.108358
14.0,64.7,1002.2,199.4,0.641491,2.14931,147.223,493.268,640.491,229.5,2023-12-20 23:51:16.359695,1703116276.359695
14.0,64.4,1002.2,199.2,0.697986,2.14511,160.599,493.569,654.169,230.09,2023-12-20 23:50:44.402042,1703116244.402042
13.9,64.5,1002.2,199.4,0.675764,2.10668,155.5,484.768,640.268,230.11,2023-12-20 23:50:12.670378,1703116212.670378
14.0,64.6,1002.2,199.1,0.666318,2.12727,153.685,490.652,644.337,230.648,2023-12-20 23:49:40.990129,1703116180.990129
14.0,64.6,1002.2,198.8,0.646436,2.14045,148.739,492.498,641.237,230.091,2023-12-20 23:49:09.394270,1703116149.39427
14.1,64.0,1002.2,199.1,0.694823,2.12252,159.661,487.726,647.386,229.786,2023-12-20 23:48:37.727999,1703116117.727999
14.1,64.0,1002.2,199.1,0.667055,2.14459,153.431,493.284,646.715,230.013,2023-12-20 23:48:06.095262,1703116086.095262
14.0,63.9,1002.2,199.2,0.665487,2.14436,153.15,493.485,646.635,230.131,2023-12-20 23:47:34.494128,1703116054.494128
14.1,63.9,1002.1,199.6,0.666401,2.13479,153.367,491.306,644.673,230.142,2023-12-20 23:47:02.869479,1703116022.869479
14.1,64.0,1002.2,198.9,0.665354,2.13156,153.518,491.818,645.335,230.731,2023-12-20 23:46:31.185222,1703115991.185222
14.1,64.1,1002.2,199.4,0.647857,2.13603,149.543,493.053,642.596,230.827,2023-12-20 23:45:59.555649,1703115959.555649
14.1,64.0,1002.2,199.1,0.639701,2.14476,146.799,492.183,638.983,229.481,2023-12-20 23:45:27.921709,1703115927.921709
14.1,64.1,1002.2,199.3,0.656227,2.1359,150.133,488.657,638.79,228.782,2023-12-20 23:44:56.264267,1703115896.264267
14.0,64.4,1002.2,198.9,0.664964,2.10869,152.575,483.834,636.409,229.448,2023-12-20 23:44:24.580249,1703115864.580249
13.9,64.7,1002.3,198.6,0.714491,2.10166,164.337,483.392,647.729,230.005,2023-12-20 23:43:52.860714,1703115832.860714
14.0,64.5,1002.3,198.6,0.658261,2.14131,151.753,493.648,645.4,230.535,2023-12-20 23:43:21.233806,1703115801.233806
14.1,64.3,1002.3,198.6,0.690962,2.13442,159.278,492.017,651.294,230.516,2023-12-20 23:42:49.588235,1703115769.588235
14.0,64.5,1002.3,198.0,0.691546,2.1404,159.908,494.929,654.837,231.232,2023-12-20 23:42:17.935065,1703115737.935065
14.0,65.0,1002.3,198.3,0.64199,2.13741,148.284,493.689,641.973,230.975,2023-12-20 23:41:46.333747,1703115706.333747
14.0,64.2,1002.4,197.7,0.682546,2.12614,157.889,491.826,649.715,231.323,2023-12-20 23:41:14.219554,1703115674.219554
14.1,64.1,1002.3,198.0,0.648845,2.11872,150.082,490.073,640.155,231.307,2023-12-20 23:40:42.505255,1703115642.505255
14.0,64.5,1002.3,197.6,0.65186,2.1449,150.242,494.359,644.601,230.482,2023-12-20 23:40:10.980666,1703115610.980666
14.0,64.5,1002.4,197.6,0.63169,2.13906,145.592,493.011,638.603,230.48,2023-12-20 23:39:39.405404,1703115579.405404
14.0,64.7,1002.4,197.8,0.64447,2.17759,148.47,501.664,650.134,230.376,2023-12-20 23:39:07.641730,1703115547.64173
14.1,64.7,1002.4,197.8,0.661795,2.14291,153.244,496.207,649.451,231.558,2023-12-20 23:38:36.063958,1703115516.063958
14.1,64.6,1002.4,197.4,0.68995,2.09674,159.692,485.3,644.992,231.455,2023-12-20 23:38:04.542649,1703115484.542649
14.1,64.3,1002.3,197.9,0.719954,2.12702,166.327,491.392,657.719,231.024,2023-12-20 23:37:32.970266,1703115452.970266
14.1,64.1,1002.3,198.0,0.719985,2.15765,166.836,499.971,666.807,231.721,2023-12-20 23:37:01.201212,1703115421.201212
14.1,64.2,1002.3,198.3,0.733952,2.13605,170.164,495.235,665.399,231.846,2023-12-20 23:36:29.604681,1703115389.604681
14.1,64.3,1002.3,198.2,0.726197,2.13603,168.296,495.024,663.32,231.75,2023-12-20 23:35:58.086283,1703115358.086283
14.0,64.5,1002.3,198.0,0.734789,2.11814,169.997,490.043,660.039,231.355,2023-12-20 23:35:26.414488,1703115326.414488
14.1,64.2,1002.4,197.7,0.712597,2.11314,164.846,488.833,653.679,231.331,2023-12-20 23:34:54.521596,1703115294.521596
14.2,64.2,1002.3,197.9,0.717811,2.09852,165.987,485.263,651.25,231.241,2023-12-20 23:34:22.889945,1703115262.889945
14.2,64.1,1002.3,198.0,0.729364,2.08662,168.35,481.63,649.98,230.818,2023-12-20 23:33:51.330135,1703115231.330135
14.2,63.9,1002.4,197.4,0.73888,2.08553,170.358,480.845,651.203,230.563,2023-12-20 23:33:19.629618,1703115199.629618
14.1,64.1,1002.3,198.2,0.728071,2.08662,168.263,482.235,650.498,231.108,2023-12-20 23:32:48.118665,1703115168.118665
14.2,64.0,1002.4,197.7,0.725168,2.07065,167.575,478.495,646.07,231.084,2023-12-20 23:32:16.489333,1703115136.489333
14.1,64.3,1002.3,198.1,0.727153,2.07925,168.164,480.857,649.021,231.264,2023-12-20 23:31:44.829960,1703115104.82996
14.1,64.5,1002.3,198.1,0.730416,2.05085,168.657,473.551,642.208,230.905,2023-12-20 23:31:13.241049,1703115073.241049
14.2,64.3,1002.4,197.4,0.732045,2.04658,168.726,471.708,640.435,230.486,2023-12-20 23:30:41.630309,1703115041.630309
14.2,64.4,1002.4,197.3,0.727217,2.00538,167.621,462.234,629.855,230.497,2023-12-20 23:30:09.982498,1703115009.982498
14.2,64.4,1002.3,198.0,0.718692,2.0129,166.124,465.279,631.403,231.148,2023-12-20 23:29:38.325761,1703114978.325761
14.3,63.9,1002.4,197.6,0.72689,1.95624,167.882,451.812,619.695,230.96,2023-12-20 23:29:06.686991,1703114946.686991
14.2,63.9,1002.4,197.1,0.719547,1.73209,166.422,400.61,567.031,231.287,2023-12-20 23:28:35.042447,1703114915.042447
14.2,64.2,1002.4,197.1,0.736545,1.73597,170.277,401.327,571.605,231.184,2023-12-20 23:28:03.342364,1703114883.342364
14.3,63.9,1002.5,197.0,0.717987,1.73064,165.821,399.695,565.515,230.952,2023-12-20 23:27:31.561540,1703114851.56154
14.3,63.6,1002.5,196.9,0.730562,1.7519,169.106,405.518,574.624,231.474,2023-12-20 23:26:59.938417,1703114819.938417
14.3,63.4,1002.5,196.7,0.729608,1.79658,168.769,415.577,584.347,231.315,2023-12-20 23:26:28.181137,1703114788.181137
14.3,63.4,1002.5,197.0,0.725465,1.75784,167.672,406.277,573.949,231.123,2023-12-20 23:25:56.502371,1703114756.502371
14.3,63.3,1002.5,196.3,0.73156,1.78025,167.94,408.683,576.623,229.564,2023-12-20 23:25:24.893738,1703114724.893738
14.2,63.6,1002.5,196.5,0.731948,1.91597,168.63,441.414,610.044,230.386,2023-12-20 23:24:53.166985,1703114693.166985
14.2,63.8,1002.5,196.3,0.729902,1.95754,168.276,451.302,619.578,230.546,2023-12-20 23:24:21.466536,1703114661.466536
14.2,63.7,1002.6,196.0,0.723342,1.98412,166.389,456.403,622.792,230.028,2023-12-20 23:23:49.882505,1703114629.882505
14.1,63.9,1002.5,196.4,0.738403,1.95874,169.758,450.313,620.071,229.899,2023-12-20 23:23:18.250526,1703114598.250526
14.2,64.0,1002.5,196.2,0.72802,1.96433,167.654,452.361,620.016,230.288,2023-12-20 23:22:46.533151,1703114566.533151
14.1,64.2,1002.5,196.4,0.718742,2.03129,165.998,469.138,635.135,230.956,2023-12-20 23:22:14.878197,1703114534.878197
14.1,64.5,1002.6,195.9,0.73306,2.09155,169.26,482.93,652.19,230.896,2023-12-20 23:21:43.210243,1703114503.210243
14.1,65.0,1002.6,195.8,0.739127,2.11213,170.756,487.954,658.711,231.024,2023-12-20 23:21:11.284935,1703114471.284935
14.2,63.9,1002.7,195.2,0.727934,2.09831,168.327,485.213,653.54,231.24,2023-12-20 23:20:39.616012,1703114439.616012
14.2,63.9,1002.6,195.6,0.733147,2.07194,168.947,477.459,646.406,230.441,2023-12-20 23:20:07.911813,1703114407.911813
14.2,63.5,1002.6,195.5,0.720731,2.0674,165.444,474.573,640.018,229.551,2023-12-20 23:19:36.340538,1703114376.340538
14.2,63.6,1002.7,195.3,0.733336,2.09482,168.375,480.973,649.348,229.601,2023-12-20 23:19:04.756247,1703114344.756247
14.2,63.8,1002.8,194.5,0.737563,2.09037,169.091,479.23,648.321,229.256,2023-12-20 23:18:33.152725,1703114313.152725
14.2,64.1,1002.8,193.9,0.72862,2.07418,167.506,476.843,644.349,229.895,2023-12-20 23:18:01.565404,1703114281.565404
14.2,64.1,1002.8,194.1,0.724735,2.09527,166.5,481.363,647.862,229.738,2023-12-20 23:17:29.914507,1703114249.914507
14.2,64.3,1002.9,193.3,0.735361,2.09765,169.197,482.64,651.837,230.086,2023-12-20 23:16:58.152077,1703114218.152077
14.2,64.0,1002.9,193.5,0.741391,2.09942,170.401,482.53,652.931,229.839,2023-12-20 23:16:26.514853,1703114186.514853
14.2,63.7,1002.9,193.2,0.735834,2.0774,169.116,477.447,646.563,229.829,2023-12-20 23:15:54.913368,1703114154.913368
14.2,63.6,1002.9,192.9,0.727683,2.07353,167.152,476.298,643.45,229.704,2023-12-20 23:15:23.244680,1703114123.24468
14.3,63.5,1002.8,193.8,0.721302,4.51632,164.74,1031.5,1196.24,228.393,2023-12-20 23:14:51.633641,1703114091.633641
14.2,63.6,1003.0,192.8,0.725407,8.16165,164.546,1851.32,2015.87,226.832,2023-12-20 23:14:19.724911,1703114059.724911
14.2,63.9,1002.9,192.9,0.728316,8.17051,164.705,1847.72,2012.42,226.145,2023-12-20 23:13:48.033757,1703114028.033757
14.1,64.2,1002.9,193.1,0.743615,8.13675,168.489,1843.63,2012.12,226.581,2023-12-20 23:13:16.425328,1703113996.425328
14.2,63.8,1003.0,192.7,0.733589,8.1777,166.147,1852.12,2018.27,226.485,2023-12-20 23:12:44.773816,1703113964.773816
14.2,64.1,1002.9,192.9,0.727831,8.14169,164.737,1842.78,2007.52,226.339,2023-12-20 23:12:13.095574,1703113933.095574
14.2,63.6,1003.0,192.7,0.73891,8.12247,167.468,1840.89,2008.36,226.642,2023-12-20 23:11:41.458126,1703113901.458126
14.2,63.7,1003.0,192.8,0.721425,8.13368,163.372,1841.93,2005.3,226.457,2023-12-20 23:11:09.882188,1703113869.882188
14.2,63.9,1003.0,192.7,0.735601,8.13271,166.456,1840.32,2006.78,226.286,2023-12-20 23:10:38.157273,1703113838.157273
14.2,63.8,1002.9,193.0,0.730657,8.1523,164.975,1840.71,2005.68,225.79,2023-12-20 23:10:06.569407,1703113806.569407
14.2,63.9,1003.0,192.8,0.729918,8.12521,164.497,1831.12,1995.62,225.363,2023-12-20 23:09:33.122007,1703113773.122007
