bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
14.7,60.6,1013.7,103.4,0.729786,0.818661,167.971,188.427,356.398,230.165,2023-12-26 23:59:38.723770,1703635178.72377
14.7,60.3,1013.7,103.5,0.732206,0.87442,168.662,201.42,370.082,230.347,2023-12-26 23:59:07.089255,1703635147.089255
14.7,60.0,1013.7,103.5,0.746504,0.844635,171.668,194.235,365.903,229.963,2023-12-26 23:58:35.433810,1703635115.43381
14.7,60.2,1013.7,103.4,0.718231,0.885264,164.927,203.283,368.21,229.63,2023-12-26 23:58:03.749570,1703635083.74957
14.7,60.4,1013.7,103.5,0.734369,0.833611,168.784,191.594,360.378,229.836,2023-12-26 23:57:32.090012,1703635052.090012
14.7,60.8,1013.7,103.4,0.739823,0.896086,170.119,206.051,376.17,229.946,2023-12-26 23:57:00.426312,1703635020.426312
14.7,60.9,1013.6,103.7,0.357219,0.467095,82.4439,107.803,190.247,230.794,2023-12-26 23:56:28.733736,1703634988.733736
14.7,60.0,1013.7,103.5,0.723454,0.85289,167.079,196.972,364.051,230.947,2023-12-26 23:55:57.163286,1703634957.163286
14.7,60.1,1013.7,103.5,0.338901,0.42574,78.1895,98.2247,176.414,230.715,2023-12-26 23:55:25.533901,1703634925.533901
14.7,60.1,1013.7,103.6,0.738277,0.79973,170.264,184.436,354.7,230.623,2023-12-26 23:54:53.785970,1703634893.78597
14.8,60.3,1013.7,103.4,0.734411,0.819348,169.755,189.387,359.142,231.144,2023-12-26 23:54:22.129870,1703634862.12987
14.8,60.3,1013.7,103.6,0.735598,0.814496,169.709,187.911,357.62,230.709,2023-12-26 23:53:50.539791,1703634830.539791
14.8,60.5,1013.7,103.5,0.728091,0.815921,167.872,188.123,355.995,230.565,2023-12-26 23:53:18.991787,1703634798.991787
14.8,60.1,1013.7,103.3,0.737041,0.81676,170.06,188.454,358.514,230.733,2023-12-26 23:52:47.281844,1703634767.281844
14.8,60.0,1013.7,103.5,0.728816,0.848338,168.183,195.764,363.947,230.762,2023-12-26 23:52:15.546418,1703634735.546418
14.8,60.0,1013.7,103.3,0.747144,0.846564,172.392,195.332,367.724,230.735,2023-12-26 23:51:44.190908,1703634704.190908
14.8,59.9,1013.7,103.3,0.73571,0.787524,169.865,181.828,351.693,230.885,2023-12-26 23:51:12.261798,1703634672.261798
14.8,59.9,1013.7,103.2,0.342288,0.42618,78.8524,98.1783,177.031,230.368,2023-12-26 23:50:40.610850,1703634640.61085
14.8,60.0,1013.7,103.3,0.72982,0.831336,168.653,192.113,360.766,231.089,2023-12-26 23:50:09.097963,1703634609.097963
14.8,59.9,1013.7,103.0,0.728995,0.82612,168.366,190.797,359.163,230.956,2023-12-26 23:49:37.293659,1703634577.293659
14.8,60.0,1013.7,103.3,0.72274,0.869795,166.965,200.938,367.903,231.017,2023-12-26 23:49:05.657894,1703634545.657894
14.8,60.1,1013.7,103.4,0.723121,0.809751,167.365,187.415,354.78,231.448,2023-12-26 23:48:34.067363,1703634514.067363
