bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
14.7,72.3,1000.3,215.3,0.650712,0.751372,150.724,174.04,324.764,231.63,2023-12-24 23:59:27.903988,1703462367.903988
14.7,72.4,1000.4,214.5,0.649276,0.810422,150.441,187.779,338.22,231.705,2023-12-24 23:58:54.592469,1703462334.592469
14.7,72.0,1000.4,214.4,0.635113,0.826644,147.299,191.72,339.02,231.926,2023-12-24 23:58:22.838985,1703462302.838985
14.7,71.9,1000.3,215.0,0.666295,0.799287,154.353,185.162,339.515,231.659,2023-12-24 23:57:51.390014,1703462271.390014
14.7,72.2,1000.3,215.0,0.683598,0.768791,158.222,177.941,336.163,231.455,2023-12-24 23:57:19.690647,1703462239.690647
14.7,71.9,1000.3,215.3,0.645672,0.844542,149.601,195.679,345.279,231.698,2023-12-24 23:56:48.006462,1703462208.006462
14.7,72.1,1000.3,215.3,0.641682,0.802198,148.238,185.319,333.557,231.014,2023-12-24 23:56:16.340283,1703462176.340283
14.7,72.3,1000.3,215.0,0.633084,0.726286,146.411,167.965,314.376,231.266,2023-12-24 23:55:44.731740,1703462144.73174
14.7,72.1,1000.3,215.3,0.657178,0.802767,151.589,185.172,336.76,230.667,2023-12-24 23:55:13.069172,1703462113.069172
14.7,72.1,1000.3,214.9,0.646944,0.792002,149.103,182.535,331.638,230.473,2023-12-24 23:54:41.178692,1703462081.178692
14.7,72.4,1000.3,215.2,0.664715,0.780054,153.647,180.307,333.954,231.147,2023-12-24 23:54:09.355980,1703462049.35598
14.7,72.3,1000.3,215.0,0.663745,0.813977,153.337,188.043,341.379,231.017,2023-12-24 23:53:37.700541,1703462017.700541
14.7,72.2,1000.2,215.8,0.647271,0.782931,149.65,181.015,330.665,231.201,2023-12-24 23:53:06.153577,1703461986.153577
14.7,72.2,1000.3,215.2,0.689033,0.781409,159.066,180.391,339.457,230.854,2023-12-24 23:52:34.538407,1703461954.538407
14.8,72.2,1000.3,215.0,0.621487,0.776338,143.493,179.246,322.738,230.886,2023-12-24 23:52:02.383061,1703461922.383061
14.7,72.2,1000.3,214.9,0.647214,0.821303,149.53,189.751,339.282,231.037,2023-12-24 23:51:30.826349,1703461890.826349
14.7,72.3,1000.4,214.0,0.664827,0.762274,153.44,175.93,329.37,230.797,2023-12-24 23:50:59.210789,1703461859.210789
14.7,72.2,1000.3,214.7,0.652321,0.778717,151.154,180.443,331.597,231.718,2023-12-24 23:50:27.521134,1703461827.521134
14.7,72.0,1000.4,214.3,0.654508,0.832438,151.422,192.586,344.007,231.352,2023-12-24 23:49:55.989031,1703461795.989031
14.8,72.0,1000.3,215.0,0.673151,0.801431,155.883,185.589,341.473,231.573,2023-12-24 23:49:24.426519,1703461764.426519
14.7,71.9,1000.4,214.6,0.638662,0.762206,147.814,176.408,324.223,231.444,2023-12-24 23:48:52.794448,1703461732.794448
