bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
10.4,53.3,1009.7,136.5,0.661618,2.10795,154.762,493.08,647.842,233.915,2024-01-13 23:59:39.708489,1705190379.708489
10.4,53.4,1009.7,136.5,0.655453,2.11584,153.523,495.581,649.104,234.225,2024-01-13 23:59:07.188864,1705190347.188864
10.5,53.2,1009.7,136.2,0.654116,2.21177,153.049,517.507,670.556,233.979,2024-01-13 23:58:35.497649,1705190315.497649
10.5,53.1,1009.8,136.0,0.677122,2.16105,158.411,505.573,663.985,233.948,2024-01-13 23:58:03.896897,1705190283.896897
10.5,53.1,1009.7,136.2,0.691392,2.21174,161.731,517.371,679.102,233.921,2024-01-13 23:57:32.159995,1705190252.159995
10.5,53.3,1009.7,136.2,0.660092,2.19438,154.469,513.509,667.978,234.011,2024-01-13 23:57:00.577585,1705190220.577585
10.5,53.2,1009.7,136.4,0.668518,2.185,156.203,510.538,666.742,233.656,2024-01-13 23:56:28.928091,1705190188.928091
10.4,53.0,1009.7,136.3,0.655029,2.14448,152.829,500.342,653.171,233.316,2024-01-13 23:55:57.380000,1705190157.38
10.4,53.1,1009.8,135.7,0.65079,2.16279,152.133,505.588,657.721,233.767,2024-01-13 23:55:25.579854,1705190125.579854
10.4,53.1,1009.7,136.3,0.658349,2.18819,153.944,511.673,665.617,233.834,2024-01-13 23:54:53.970172,1705190093.970172
10.5,52.9,1009.7,136.1,0.683897,2.18857,160.116,512.396,672.512,234.123,2024-01-13 23:54:21.032193,1705190061.032193
10.6,53.1,1009.7,136.3,0.669948,2.18568,156.842,511.692,668.534,234.111,2024-01-13 23:53:49.432378,1705190029.432378
10.6,53.3,1009.7,136.2,0.674232,2.15391,157.917,504.484,662.401,234.218,2024-01-13 23:53:17.912242,1705189997.912242
10.6,53.4,1009.8,135.9,0.655591,2.15604,153.555,504.994,658.549,234.223,2024-01-13 23:52:46.181307,1705189966.181307
10.6,53.1,1009.8,135.5,0.653054,2.17318,152.788,508.435,661.223,233.959,2024-01-13 23:52:14.575586,1705189934.575586
10.7,53.1,1009.8,135.5,0.674568,2.19554,157.33,512.068,669.398,233.231,2024-01-13 23:51:42.800563,1705189902.800563
10.5,53.4,1009.8,135.4,0.674649,2.17987,157.578,509.154,666.732,233.571,2024-01-13 23:51:10.502932,1705189870.502932
10.5,53.3,1009.8,135.5,0.653629,2.15276,152.468,502.159,654.627,233.263,2024-01-13 23:50:38.884316,1705189838.884316
10.6,53.4,1009.8,135.3,0.651988,2.15665,152.431,504.213,656.643,233.794,2024-01-13 23:50:07.261991,1705189807.261991
10.5,53.3,1009.9,135.0,0.673728,2.16929,157.435,506.915,664.351,233.678,2024-01-13 23:49:35.735853,1705189775.735853
10.6,53.4,1009.8,135.2,0.694906,2.16621,162.438,506.364,668.802,233.755,2024-01-13 23:49:04.080639,1705189744.080639
10.6,53.3,1009.9,134.9,0.648519,2.19123,151.733,512.68,664.413,233.969,2024-01-13 23:48:32.509501,1705189712.509501
10.5,53.4,1009.9,135.2,0.684146,2.17296,159.828,507.64,667.468,233.617,2024-01-13 23:48:00.792593,1705189680.792593
10.4,53.3,1009.8,135.4,0.662253,2.14327,154.725,500.743,655.468,233.634,2024-01-13 23:47:29.063015,1705189649.063015
10.5,53.4,1009.9,135.1,0.670713,2.15696,156.911,504.613,661.524,233.946,2024-01-13 23:46:57.422688,1705189617.422688
10.5,53.3,1009.9,134.9,0.666632,2.17226,156.157,508.846,665.003,234.247,2024-01-13 23:46:25.775141,1705189585.775141
10.5,53.2,1009.9,134.7,0.658711,2.17595,154.366,509.927,664.294,234.346,2024-01-13 23:45:54.193850,1705189554.19385
10.5,53.3,1009.9,134.6,0.687243,2.19085,160.678,512.224,672.902,233.801,2024-01-13 23:45:22.649693,1705189522.649693
10.5,53.3,1009.9,134.5,0.656844,2.1487,153.681,502.729,656.411,233.97,2024-01-13 23:44:50.932781,1705189490.932781
10.6,53.1,1009.9,134.7,0.669621,2.15967,156.376,504.347,660.723,233.529,2024-01-13 23:44:18.832267,1705189458.832267
10.6,53.3,1009.9,134.8,0.685063,2.15672,159.965,503.605,663.571,233.505,2024-01-13 23:43:47.147233,1705189427.147233
10.5,53.3,1009.9,134.6,0.705216,2.16437,164.533,504.969,669.502,233.309,2024-01-13 23:43:15.589139,1705189395.589139
10.6,53.3,1009.9,134.6,0.653746,2.16663,152.685,506.025,658.709,233.554,2024-01-13 23:42:43.909497,1705189363.909497
10.4,53.4,1009.9,134.6,0.662417,2.16429,154.784,505.721,660.506,233.666,2024-01-13 23:42:12.347401,1705189332.347401
10.5,53.4,1009.9,134.5,0.656455,2.15924,152.729,502.361,655.09,232.657,2024-01-13 23:41:42.104314,1705189302.104314
10.4,53.5,1009.9,134.7,0.661176,2.12105,153.855,493.566,647.421,232.699,2024-01-13 23:41:09.123813,1705189269.123813
10.4,53.5,1010.0,134.3,0.68023,2.18192,157.847,506.315,664.162,232.05,2024-01-13 23:40:37.361557,1705189237.361557
10.5,53.4,1010.0,134.1,0.655605,2.20204,152.153,511.052,663.205,232.081,2024-01-13 23:40:05.865310,1705189205.86531
10.4,53.4,1010.0,134.1,0.696411,2.15644,161.633,500.496,662.129,232.094,2024-01-13 23:39:34.244081,1705189174.244081
10.4,53.3,1010.0,134.0,0.657799,2.17833,152.776,505.926,658.702,232.254,2024-01-13 23:39:02.610118,1705189142.610118
10.6,53.0,1010.0,133.7,0.713657,2.13659,165.503,495.493,660.996,231.909,2024-01-13 23:38:30.860828,1705189110.860828
10.5,53.1,1010.0,133.8,0.660362,2.12727,153.29,493.804,647.094,232.131,2024-01-13 23:37:59.240950,1705189079.24095
10.5,53.3,1010.1,133.3,0.685676,2.14443,158.747,496.476,655.223,231.519,2024-01-13 23:37:27.602586,1705189047.602586
10.5,53.1,1010.0,133.7,0.677796,2.15969,157.085,500.527,657.612,231.759,2024-01-13 23:36:55.858065,1705189015.858065
10.5,53.3,1010.0,133.8,0.650449,2.16304,150.229,499.58,649.808,230.961,2024-01-13 23:36:24.259844,1705188984.259844
10.4,53.3,1010.0,134.0,0.675845,2.11453,155.965,487.971,643.936,230.77,2024-01-13 23:35:52.510887,1705188952.510887
10.3,53.2,1010.0,133.9,0.703415,2.14188,162.152,493.747,655.899,230.521,2024-01-13 23:35:20.919968,1705188920.919968
10.4,53.3,1010.0,133.9,0.669691,2.15162,154.536,496.501,651.037,230.757,2024-01-13 23:34:49.382746,1705188889.382746
10.4,53.4,1010.0,133.8,0.695027,2.13559,160.554,493.331,653.885,231.004,2024-01-13 23:34:17.664129,1705188857.664129
10.4,53.5,1010.0,133.9,0.678496,2.16326,157.08,500.82,657.9,231.512,2024-01-13 23:33:46.017056,1705188826.017056
10.5,53.3,1010.0,133.7,0.649783,2.1382,150.22,494.319,644.539,231.185,2024-01-13 23:33:14.368041,1705188794.368041
10.4,53.7,1010.0,133.7,0.684568,2.13259,157.964,492.095,650.059,230.75,2024-01-13 23:32:42.739434,1705188762.739434
10.4,53.8,1010.1,133.2,0.651378,2.19629,150.225,506.523,656.748,230.627,2024-01-13 23:32:11.028233,1705188731.028233
10.5,53.6,1010.0,133.7,0.640176,2.16417,148.289,501.302,649.59,231.637,2024-01-13 23:31:39.399913,1705188699.399913
10.4,53.6,1010.1,133.5,0.657935,2.14858,151.768,495.62,647.387,230.673,2024-01-13 23:31:07.776716,1705188667.776716
10.6,53.2,1010.0,133.9,0.653783,2.1421,151.169,495.298,646.467,231.221,2024-01-13 23:30:36.043808,1705188636.043808
10.5,53.2,1010.0,133.9,0.65489,2.12544,151.448,491.522,642.969,231.257,2024-01-13 23:30:04.464452,1705188604.464452
10.5,53.3,1010.0,134.1,0.644564,2.17043,148.512,500.085,648.597,230.408,2024-01-13 23:29:32.801688,1705188572.801688
10.7,53.5,1010.0,133.9,0.660411,2.13978,152.514,494.157,646.672,230.938,2024-01-13 23:29:00.289722,1705188540.289722
10.6,53.5,1010.1,133.4,0.660068,2.12966,152.458,491.894,644.352,230.973,2024-01-13 23:28:28.588459,1705188508.588459
10.6,53.6,1010.1,133.5,0.688859,2.11227,158.916,487.29,646.206,230.695,2024-01-13 23:27:57.041698,1705188477.041698
10.6,53.6,1010.0,133.8,0.655658,2.12562,151.303,490.519,641.822,230.765,2024-01-13 23:27:24.855763,1705188444.855763
10.6,53.3,1010.0,133.8,0.691536,2.13827,159.39,492.844,652.234,230.487,2024-01-13 23:26:53.317445,1705188413.317445
10.7,53.4,1010.1,133.5,0.65383,2.14678,150.93,495.562,646.491,230.839,2024-01-13 23:26:21.556029,1705188381.556029
10.7,53.3,1010.0,133.6,0.722608,2.16171,166.743,498.819,665.561,230.751,2024-01-13 23:25:49.915990,1705188349.91599
10.7,53.2,1010.1,133.2,0.649616,2.12988,150.136,492.249,642.385,231.115,2024-01-13 23:25:18.498326,1705188318.498326
10.6,53.5,1010.1,133.4,0.660368,2.11143,152.501,487.598,640.099,230.933,2024-01-13 23:24:46.690543,1705188286.690543
10.6,53.3,1010.1,133.1,0.652346,2.12847,151.647,494.793,646.44,232.464,2024-01-13 23:24:15.118586,1705188255.118586
10.6,53.6,1010.1,133.3,0.692393,2.14259,160.703,497.29,657.993,232.097,2024-01-13 23:23:43.291788,1705188223.291788
10.6,53.5,1010.1,133.1,0.666654,2.15247,154.703,499.499,654.202,232.059,2024-01-13 23:23:11.650207,1705188191.650207
10.6,53.5,1010.1,133.1,0.699327,2.11616,162.15,490.666,652.817,231.866,2024-01-13 23:22:40.075269,1705188160.075269
10.6,53.5,1010.1,133.0,0.654012,2.13083,151.869,494.803,646.672,232.212,2024-01-13 23:22:06.554266,1705188126.554266
10.6,54.0,1010.1,133.5,0.664775,2.11715,154.253,491.259,645.512,232.038,2024-01-13 23:21:34.837219,1705188094.837219
10.5,54.8,1010.1,133.2,0.653025,2.13624,151.801,496.588,648.389,232.458,2024-01-13 23:21:03.233466,1705188063.233466
10.6,53.5,1010.1,133.3,0.660296,2.14742,153.793,500.165,653.958,232.915,2024-01-13 23:20:31.561652,1705188031.561652
10.6,53.2,1010.0,133.6,0.733085,2.13936,170.516,497.618,668.135,232.601,2024-01-13 23:19:59.897537,1705187999.897537
10.6,53.5,1010.1,133.6,0.706271,2.10336,164.635,490.301,654.936,233.104,2024-01-13 23:19:28.280555,1705187968.280555
10.7,53.4,1010.1,133.3,0.266835,1.71759,62.0264,399.259,461.286,232.453,2024-01-13 23:18:56.541506,1705187936.541506
10.6,53.6,1010.1,133.4,0.69056,2.13534,160.692,496.888,657.58,232.698,2024-01-13 23:18:24.873783,1705187904.873783
10.6,53.6,1010.1,133.1,0.691397,2.15812,160.944,502.369,663.313,232.781,2024-01-13 23:17:52.208524,1705187872.208524
10.5,53.7,1010.1,133.6,0.691637,2.12911,160.858,495.179,656.037,232.576,2024-01-13 23:17:20.551027,1705187840.551027
10.5,53.8,1010.1,133.2,0.68405,2.11179,159.197,491.47,650.667,232.727,2024-01-13 23:16:48.932231,1705187808.932231
10.5,54.1,1010.1,133.2,0.674663,2.13515,157.254,497.674,654.928,233.086,2024-01-13 23:16:17.185976,1705187777.185976
10.6,53.6,1010.1,133.3,0.642103,2.1062,149.257,489.586,638.843,232.45,2024-01-13 23:15:45.002604,1705187745.002604
10.7,53.7,1010.2,132.6,0.265941,1.72391,61.8977,401.24,463.138,232.75,2024-01-13 23:15:13.341884,1705187713.341884
10.6,53.8,1010.1,133.1,0.682028,2.14754,158.616,499.443,658.059,232.566,2024-01-13 23:14:41.625106,1705187681.625106
10.6,53.5,1010.2,132.6,0.637542,2.1167,147.659,490.241,637.9,231.607,2024-01-13 23:14:09.896119,1705187649.896119
10.5,53.7,1010.2,132.5,0.666935,2.11075,154.326,488.419,642.745,231.396,2024-01-13 23:13:38.227885,1705187618.227885
10.5,53.8,1010.2,132.7,0.653592,2.10804,151.842,489.737,641.578,232.319,2024-01-13 23:13:06.686507,1705187586.686507
10.5,53.4,1010.2,132.2,0.655841,2.1358,152.453,496.476,648.929,232.454,2024-01-13 23:12:35.000190,1705187555.00019
10.6,53.5,1010.2,132.6,0.658384,2.12354,152.269,491.125,643.394,231.277,2024-01-13 23:12:03.445181,1705187523.445181
10.6,53.2,1010.2,132.0,0.685701,2.12511,158.63,491.622,650.252,231.339,2024-01-13 23:11:31.660837,1705187491.660837
10.8,53.3,1010.2,132.1,0.695094,2.09937,161.33,487.258,648.587,232.097,2024-01-13 23:11:00.142031,1705187460.142031
10.6,53.5,1010.2,132.0,0.671946,2.11418,155.635,489.685,645.321,231.619,2024-01-13 23:10:28.401329,1705187428.401329
10.7,53.6,1010.2,131.9,0.71039,2.12051,163.77,488.853,652.623,230.535,2024-01-13 23:09:56.804036,1705187396.804036
10.7,53.8,1010.2,132.2,0.662087,2.14966,153.165,497.294,650.459,231.336,2024-01-13 23:09:25.178448,1705187365.178448
10.7,53.7,1010.3,131.8,0.655677,2.13324,152.045,494.676,646.721,231.89,2024-01-13 23:08:53.491236,1705187333.491236
10.5,54.0,1010.2,132.0,0.66399,2.16214,153.334,499.299,652.633,230.929,2024-01-13 23:08:21.724495,1705187301.724495
10.6,54.0,1010.2,132.0,0.641617,2.18832,148.049,504.939,652.988,230.743,2024-01-13 23:07:49.113888,1705187269.113888
10.7,53.9,1010.3,131.7,0.644819,2.16292,149.323,500.876,650.199,231.573,2024-01-13 23:07:16.265607,1705187236.265607
10.6,53.8,1010.3,131.6,0.690289,2.13872,159.818,495.162,654.98,231.523,2024-01-13 23:06:44.571871,1705187204.571871
10.6,53.8,1010.3,131.6,0.682074,2.1823,157.143,502.781,659.924,230.39,2024-01-13 23:06:13.008281,1705187173.008281
10.5,54.1,1010.3,131.6,0.657619,2.18887,151.205,503.283,654.488,229.928,2024-01-13 23:05:41.217982,1705187141.217982
10.5,53.9,1010.3,131.5,0.65949,2.18962,152.804,507.335,660.139,231.7,2024-01-13 23:05:09.585216,1705187109.585216
10.6,53.8,1010.3,131.6,0.288482,1.77631,66.6548,410.422,477.077,231.054,2024-01-13 23:04:37.366550,1705187077.36655
