bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
13.1,62.5,1009.8,135.4,0.657118,2.20198,152.8,512.029,664.83,232.531,2024-02-05 23:59:51.895360,1707177591.89536
13.2,61.9,1009.8,135.3,0.641629,2.52169,149.115,586.042,735.157,232.401,2024-02-05 23:59:20.236269,1707177560.236269
13.2,62.4,1009.8,135.4,0.679091,2.69824,157.593,626.167,783.76,232.065,2024-02-05 23:58:48.697657,1707177528.697657
13.0,63.2,1010.0,134.3,0.638281,2.57803,148.131,598.305,746.436,232.078,2024-02-05 23:58:16.937971,1707177496.937971
12.9,63.5,1009.9,134.7,0.652188,2.59622,151.339,602.446,753.784,232.047,2024-02-05 23:57:45.279544,1707177465.279544
12.9,63.2,1009.8,135.4,0.670808,2.5709,155.891,597.459,753.35,232.393,2024-02-05 23:57:13.643568,1707177433.643568
12.9,63.2,1009.9,134.9,0.681525,2.56421,157.726,593.436,751.162,231.431,2024-02-05 23:56:42.017157,1707177402.017157
12.9,63.0,1009.8,135.2,0.662686,2.56063,153.017,591.262,744.279,230.905,2024-02-05 23:56:10.283394,1707177370.283394
13.0,62.6,1009.8,135.3,0.660277,2.58352,152.628,597.202,749.83,231.158,2024-02-05 23:55:38.571470,1707177338.57147
13.3,62.0,1009.9,135.1,0.649086,2.58678,151.076,602.08,753.156,232.753,2024-02-05 23:55:07.040482,1707177307.040482
13.2,62.4,1010.0,134.3,0.644942,2.57209,150.292,599.382,749.674,233.033,2024-02-05 23:54:35.375524,1707177275.375524
13.2,62.3,1009.9,134.7,0.660019,2.55764,153.801,595.996,749.798,233.026,2024-02-05 23:54:03.750358,1707177243.750358
13.2,62.5,1010.0,134.4,0.649911,2.57086,151.564,599.543,751.107,233.207,2024-02-05 23:53:32.176338,1707177212.176338
13.2,62.0,1010.0,134.3,0.6481,2.5923,150.843,603.35,754.194,232.747,2024-02-05 23:53:00.525700,1707177180.5257
13.2,62.6,1010.0,134.1,0.691123,2.55863,160.848,595.482,756.33,232.735,2024-02-05 23:52:28.830230,1707177148.83023
12.9,63.3,1010.0,133.6,0.675918,2.55459,157.398,594.877,752.275,232.866,2024-02-05 23:51:57.250540,1707177117.25054
12.9,63.2,1010.0,134.3,0.660579,2.55169,154.059,595.101,749.16,233.218,2024-02-05 23:51:25.657017,1707177085.657017
13.0,62.9,1009.9,134.7,0.661869,2.5907,154.314,604.018,758.332,233.149,2024-02-05 23:50:53.968456,1707177053.968456
13.1,62.4,1010.0,134.1,0.650377,2.55934,151.459,596.017,747.477,232.879,2024-02-05 23:50:22.424170,1707177022.42417
13.2,62.3,1009.9,134.6,0.663627,2.53681,154.471,590.486,744.956,232.767,2024-02-05 23:49:50.686927,1707176990.686927
13.2,62.4,1010.0,134.3,0.675906,2.53507,157.17,589.485,746.654,232.532,2024-02-05 23:49:19.122781,1707176959.122781
13.1,63.0,1010.0,134.3,0.666364,2.57771,155.211,600.407,755.618,232.922,2024-02-05 23:48:47.485229,1707176927.485229
13.0,63.3,1009.9,134.6,0.655181,2.56603,152.336,596.626,748.962,232.51,2024-02-05 23:48:15.842021,1707176895.842021
13.0,63.5,1009.9,134.6,0.652059,2.57308,150.818,595.14,745.958,231.295,2024-02-05 23:47:44.153288,1707176864.153288
