bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
15.7,62.2,1007.4,155.5,0.395006,2.12614,90.742,488.424,579.166,229.723,2023-11-23 23:59:58.210899,1700783998.210899
15.7,62.1,1007.4,155.6,0.357191,2.17341,82.1233,499.698,581.821,229.914,2023-11-23 23:59:55.497982,1700783995.497982
15.7,62.2,1007.4,155.4,0.390222,2.16724,89.6214,497.746,587.368,229.668,2023-11-23 23:59:52.757243,1700783992.757243
15.7,62.2,1007.4,155.4,0.406014,2.1034,93.177,482.715,575.892,229.492,2023-11-23 23:59:50.252156,1700783990.252156
15.7,62.3,1007.5,155.1,0.384029,2.10155,88.2716,483.054,571.326,229.856,2023-11-23 23:59:47.403357,1700783987.403357
15.7,62.4,1007.4,155.4,0.358192,2.15192,82.2468,494.116,576.363,229.617,2023-11-23 23:59:44.681442,1700783984.681442
15.7,62.3,1007.4,155.3,0.396532,2.16979,91.0787,498.375,589.453,229.688,2023-11-23 23:59:41.954600,1700783981.9546
15.6,62.3,1007.4,155.4,0.405763,2.16684,93.1362,497.363,590.5,229.534,2023-11-23 23:59:39.276829,1700783979.276829
15.6,62.3,1007.5,155.1,0.316908,2.16148,72.9681,497.681,570.65,230.25,2023-11-23 23:59:36.684952,1700783976.684952
15.6,62.4,1007.4,155.4,0.330762,2.10447,76.0021,483.563,559.565,229.779,2023-11-23 23:59:34.000948,1700783974.000948
15.6,62.4,1007.4,155.8,0.429479,2.11195,98.6079,484.901,583.509,229.599,2023-11-23 23:59:31.299836,1700783971.299836
15.6,62.4,1007.4,155.6,0.385845,2.17811,88.7034,500.735,589.439,229.894,2023-11-23 23:59:28.645928,1700783968.645928
15.6,62.5,1007.4,155.6,0.364268,2.1802,83.8334,501.756,585.589,230.142,2023-11-23 23:59:25.974756,1700783965.974756
15.6,62.4,1007.4,155.6,0.345745,2.14672,79.5181,493.725,573.244,229.99,2023-11-23 23:59:23.214885,1700783963.214885
15.6,62.4,1007.4,155.7,0.370362,2.14949,85.8609,498.315,584.176,231.83,2023-11-23 23:59:20.553408,1700783960.553408
15.6,62.4,1007.4,155.7,0.381045,2.15496,87.0788,492.465,579.543,228.526,2023-11-23 23:59:17.932444,1700783957.932444
15.6,62.4,1007.4,155.4,0.414462,2.12877,95.1811,488.873,584.054,229.65,2023-11-23 23:59:15.222080,1700783955.22208
15.6,62.4,1007.4,155.3,0.392087,2.1124,89.4893,482.131,571.621,228.238,2023-11-23 23:59:12.528400,1700783952.5284
15.6,62.4,1007.4,155.2,0.442866,2.15777,100.987,492.039,593.026,228.031,2023-11-23 23:59:09.883618,1700783949.883618
15.6,62.3,1007.4,155.7,0.403037,2.12054,92.4833,486.592,579.075,229.466,2023-11-23 23:59:07.203818,1700783947.203818
15.6,62.4,1007.4,155.7,0.378806,2.16822,87.205,499.147,586.352,230.21,2023-11-23 23:59:04.522961,1700783944.522961
