bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
14.2,63.0,988.7,312.5,0.675988,2.17766,156.917,505.499,662.416,232.129,2024-01-03 23:59:52.778960,1704326392.77896
14.1,63.2,988.7,312.5,0.68871,2.19012,160.164,509.326,669.49,232.556,2024-01-03 23:59:21.098544,1704326361.098544
14.0,63.2,988.7,312.6,0.646999,2.18447,149.933,506.22,656.153,231.736,2024-01-03 23:58:49.482818,1704326329.482818
14.2,62.5,988.7,312.7,0.652966,2.19292,151.381,508.397,659.778,231.836,2024-01-03 23:58:17.834451,1704326297.834451
14.1,63.2,988.8,312.4,0.655935,2.16875,152.454,504.067,656.521,232.423,2024-01-03 23:57:46.262039,1704326266.262039
14.1,63.0,988.7,312.7,0.655788,2.19107,151.868,507.409,659.277,231.58,2024-01-03 23:57:14.562630,1704326234.56263
14.3,62.6,988.7,313.2,0.68248,2.19324,158.235,508.51,666.746,231.853,2024-01-03 23:56:42.965805,1704326202.965805
14.3,62.8,988.7,313.0,0.648774,2.17922,150.24,504.654,654.895,231.576,2024-01-03 23:56:11.298116,1704326171.298116
14.2,62.8,988.7,312.5,0.64892,2.16085,150.427,500.908,651.334,231.811,2024-01-03 23:55:39.731535,1704326139.731535
14.3,62.6,988.7,313.2,0.645162,2.18452,149.596,506.531,656.127,231.874,2024-01-03 23:55:07.877100,1704326107.8771
14.3,62.8,988.6,313.3,0.652972,2.21029,151.357,512.341,663.698,231.797,2024-01-03 23:54:36.145365,1704326076.145365
14.4,62.5,988.6,313.7,0.659976,2.1689,153.024,502.888,655.912,231.863,2024-01-03 23:54:04.462967,1704326044.462967
14.3,63.0,988.7,313.1,0.662022,2.17156,153.426,503.268,656.695,231.754,2024-01-03 23:53:32.686546,1704326012.686546
14.2,63.0,988.6,313.5,0.667369,2.15663,154.618,499.654,654.271,231.683,2024-01-03 23:53:01.008329,1704325981.008329
14.2,63.1,988.6,313.7,0.639973,2.18075,148.548,506.187,654.736,232.117,2024-01-03 23:52:29.341816,1704325949.341816
14.1,62.8,988.6,313.7,0.630474,2.1711,146.329,503.899,650.228,232.093,2024-01-03 23:51:57.903501,1704325917.903501
14.1,63.1,988.6,313.8,0.669949,2.16899,155.102,502.149,657.25,231.513,2024-01-03 23:51:26.100476,1704325886.100476
14.1,63.4,988.6,313.6,0.649608,2.17707,150.605,504.73,655.335,231.84,2024-01-03 23:50:54.540173,1704325854.540173
14.2,63.2,988.6,313.7,0.641549,2.18012,148.547,504.794,653.341,231.545,2024-01-03 23:50:22.889400,1704325822.8894
14.2,63.1,988.6,313.8,0.651124,2.171,150.83,502.901,653.731,231.646,2024-01-03 23:49:51.247386,1704325791.247386
14.2,62.9,988.6,313.8,0.672811,2.16256,155.798,500.768,656.566,231.563,2024-01-03 23:49:19.666287,1704325759.666287
14.2,63.3,988.6,313.9,0.64821,2.1487,150.173,497.795,647.967,231.673,2024-01-03 23:48:48.003443,1704325728.003443
14.1,63.1,988.6,313.6,0.655655,2.15373,152.117,499.68,651.796,232.007,2024-01-03 23:48:15.668424,1704325695.668424
14.1,62.9,988.6,314.0,0.666724,2.18592,154.646,507.023,661.669,231.949,2024-01-03 23:47:44.034788,1704325664.034788
14.1,63.2,988.6,314.1,0.692035,2.18849,160.286,506.887,667.173,231.615,2024-01-03 23:47:12.452754,1704325632.452754
14.1,63.0,988.5,314.3,0.66303,2.16785,153.627,502.301,655.928,231.705,2024-01-03 23:46:40.870308,1704325600.870308
14.2,62.6,988.5,314.5,0.651381,2.15968,151.052,500.819,651.87,231.895,2024-01-03 23:46:09.213839,1704325569.213839
14.3,62.8,988.5,314.2,0.666395,2.18131,154.541,505.859,660.401,231.906,2024-01-03 23:45:37.531907,1704325537.531907
14.3,62.6,988.5,314.4,0.645383,2.17683,150.055,506.124,656.179,232.506,2024-01-03 23:45:05.937813,1704325505.937813
14.3,62.4,988.5,314.3,0.665841,2.14943,154.621,499.14,653.761,232.219,2024-01-03 23:44:34.264696,1704325474.264696
14.3,62.7,988.5,314.6,0.653407,2.14974,151.527,498.532,650.06,231.904,2024-01-03 23:44:02.572063,1704325442.572063
14.3,62.8,988.5,314.7,0.689617,2.17728,160.324,506.18,666.504,232.483,2024-01-03 23:43:30.856157,1704325410.856157
14.3,62.7,988.5,314.7,0.291017,1.74867,67.4472,405.278,472.725,231.763,2024-01-03 23:42:58.956351,1704325378.956351
14.2,63.1,988.5,314.6,0.657286,2.1612,152.555,501.611,654.166,232.099,2024-01-03 23:42:27.211370,1704325347.21137
14.2,62.9,988.4,315.2,0.651919,2.12903,151.175,493.707,644.882,231.893,2024-01-03 23:41:55.559336,1704325315.559336
14.2,63.1,988.4,315.1,0.636465,2.16005,147.539,500.719,648.258,231.809,2024-01-03 23:41:23.917723,1704325283.917723
14.2,63.2,988.5,314.9,0.68644,2.16319,159.071,501.283,660.354,231.733,2024-01-03 23:40:52.367361,1704325252.367361
14.1,63.3,988.4,315.7,0.704462,2.14806,163.32,497.996,661.316,231.836,2024-01-03 23:40:20.743729,1704325220.743729
14.2,63.2,988.4,315.1,0.685645,2.1567,158.766,499.4,658.166,231.558,2024-01-03 23:39:49.063324,1704325189.063324
14.2,62.9,988.5,314.9,0.667627,2.15821,154.368,499.02,653.389,231.22,2024-01-03 23:39:17.333972,1704325157.333972
14.3,62.9,988.4,315.7,0.693421,2.16903,160.809,503.012,663.821,231.907,2024-01-03 23:38:45.642620,1704325125.64262
14.2,62.9,988.4,315.2,0.67427,2.13663,156.576,496.159,652.735,232.216,2024-01-03 23:38:13.894457,1704325093.894457
14.2,63.0,988.4,315.4,0.293111,1.75135,67.9445,405.971,473.915,231.805,2024-01-03 23:37:42.248876,1704325062.248876
14.2,62.6,988.4,315.7,0.683914,2.13855,158.386,495.261,653.647,231.588,2024-01-03 23:37:10.513641,1704325030.513641
14.1,62.8,988.4,315.5,0.674858,2.1381,156.118,494.614,650.732,231.334,2024-01-03 23:36:38.819042,1704324998.819042
14.1,62.9,988.4,315.7,0.663657,2.12652,153.745,492.638,646.383,231.664,2024-01-03 23:36:07.210862,1704324967.210862
14.1,62.7,988.3,315.9,0.634208,2.16302,146.991,501.327,648.318,231.772,2024-01-03 23:35:35.558889,1704324935.558889
14.2,63.0,988.4,315.6,0.644712,2.14605,149.564,497.853,647.417,231.986,2024-01-03 23:35:03.933044,1704324903.933044
14.2,62.5,988.4,315.8,0.673126,2.14775,155.986,497.707,653.694,231.734,2024-01-03 23:34:32.297774,1704324872.297774
14.2,63.1,988.3,316.0,0.645274,2.11976,149.213,490.172,639.385,231.239,2024-01-03 23:34:00.715333,1704324840.715333
14.2,62.8,988.4,315.6,0.652064,2.14853,150.491,495.864,646.356,230.792,2024-01-03 23:33:29.030645,1704324809.030645
14.1,63.1,988.4,315.7,0.669942,2.14501,154.836,495.752,650.588,231.119,2024-01-03 23:32:57.125537,1704324777.125537
14.2,63.3,988.3,315.9,0.676362,2.18538,156.713,506.35,663.063,231.699,2024-01-03 23:32:25.499337,1704324745.499337
14.2,62.8,988.3,316.1,0.650186,2.13373,150.668,494.449,645.117,231.73,2024-01-03 23:31:53.846986,1704324713.846986
14.2,63.1,988.3,316.1,0.685503,2.15008,158.87,498.295,657.165,231.757,2024-01-03 23:31:22.187956,1704324682.187956
14.2,62.8,988.3,316.0,0.655973,2.14463,151.817,496.349,648.167,231.439,2024-01-03 23:30:50.485584,1704324650.485584
14.1,63.3,988.3,316.5,0.693157,2.15073,160.483,497.948,658.432,231.526,2024-01-03 23:30:18.845405,1704324618.845405
14.1,63.5,988.3,316.1,0.646151,2.18259,149.469,504.881,654.35,231.322,2024-01-03 23:29:46.648565,1704324586.648565
14.1,63.2,988.3,316.1,0.682195,2.1865,157.87,505.99,663.861,231.415,2024-01-03 23:29:14.968938,1704324554.968938
14.1,63.5,988.3,316.4,0.633985,2.14351,146.707,496.017,642.724,231.404,2024-01-03 23:28:43.217288,1704324523.217288
14.1,63.4,988.3,316.5,0.670207,2.14432,155.207,496.583,651.789,231.58,2024-01-03 23:28:11.278618,1704324491.278618
14.1,63.3,988.3,316.7,0.64237,2.17524,148.58,503.131,651.711,231.299,2024-01-03 23:27:39.577181,1704324459.577181
14.1,63.5,988.3,316.3,0.673506,2.15001,155.715,497.085,652.8,231.201,2024-01-03 23:27:07.866682,1704324427.866682
14.2,63.4,988.2,317.0,0.661891,2.1572,153.367,499.845,653.212,231.711,2024-01-03 23:26:36.274103,1704324396.274103
14.2,63.4,988.3,316.3,0.662715,2.17724,153.316,503.694,657.01,231.346,2024-01-03 23:26:04.712770,1704324364.71277
14.1,63.7,988.3,316.6,0.650286,2.13081,150.56,493.345,643.905,231.529,2024-01-03 23:25:33.142459,1704324333.142459
14.1,63.0,988.3,316.6,0.658009,2.15774,152.21,499.126,651.336,231.319,2024-01-03 23:25:01.424155,1704324301.424155
14.3,63.0,988.2,317.2,0.666588,2.13763,154.266,494.705,648.971,231.427,2024-01-03 23:24:29.691950,1704324269.69195
14.3,63.1,988.2,317.1,0.669555,2.10997,154.929,488.227,643.156,231.391,2024-01-03 23:23:56.244485,1704324236.244485
14.1,63.4,988.2,317.0,0.674817,2.1422,155.953,495.073,651.026,231.105,2024-01-03 23:23:24.643459,1704324204.643459
14.2,63.0,988.2,316.9,0.669397,2.09129,155.009,484.272,639.281,231.565,2024-01-03 23:22:52.113245,1704324172.113245
14.3,63.1,988.2,317.0,0.652614,2.09715,151.005,485.246,636.251,231.384,2024-01-03 23:22:20.567542,1704324140.567542
14.2,63.3,988.2,316.9,0.689282,2.08882,159.235,482.551,641.786,231.016,2024-01-03 23:21:48.890385,1704324108.890385
14.3,63.4,988.3,316.6,0.650488,2.07727,150.163,479.533,629.696,230.847,2024-01-03 23:21:17.129687,1704324077.129687
14.2,63.5,988.3,316.6,0.670826,2.06503,154.698,476.214,630.912,230.608,2024-01-03 23:20:45.483575,1704324045.483575
14.2,63.2,988.3,316.6,0.698084,2.03201,161.405,469.826,631.231,231.212,2024-01-03 23:20:13.826282,1704324013.826282
14.3,63.0,988.2,316.8,0.705344,1.99777,163.152,462.102,625.254,231.308,2024-01-03 23:19:42.252935,1704323982.252935
14.3,62.7,988.3,316.7,0.664734,1.88679,153.765,436.449,590.215,231.319,2024-01-03 23:19:10.640681,1704323950.640681
14.3,62.7,988.2,316.9,0.668434,1.70743,154.669,395.084,549.753,231.391,2024-01-03 23:18:38.958918,1704323918.958918
14.3,62.7,988.2,316.9,0.704167,1.74684,162.728,403.682,566.41,231.093,2024-01-03 23:18:07.251425,1704323887.251425
14.2,62.9,988.3,316.5,0.659661,1.74605,152.341,403.229,555.57,230.938,2024-01-03 23:17:35.579965,1704323855.579965
14.3,62.6,988.2,316.8,0.645674,1.71813,149.337,397.383,546.72,231.288,2024-01-03 23:17:03.985565,1704323823.985565
14.2,62.7,988.3,316.4,0.661931,1.74881,152.881,403.908,556.789,230.962,2024-01-03 23:16:32.224694,1704323792.224694
14.3,62.4,988.2,316.7,0.65318,1.7983,151.179,416.217,567.396,231.45,2024-01-03 23:16:00.530155,1704323760.530155
14.2,62.3,988.2,316.8,0.700122,1.80325,161.882,416.947,578.829,231.22,2024-01-03 23:15:28.943969,1704323728.943969
14.2,62.4,988.2,317.1,0.728986,1.91316,168.506,442.229,610.735,231.151,2024-01-03 23:14:57.403611,1704323697.403611
14.2,62.3,988.2,317.4,0.742569,2.02239,171.307,466.556,637.863,230.696,2024-01-03 23:14:25.781680,1704323665.78168
14.3,62.2,988.2,317.2,0.708321,1.96528,163.516,453.687,617.203,230.851,2024-01-03 23:13:54.193776,1704323634.193776
14.2,62.2,988.2,317.4,0.723955,2.12068,167.342,490.194,657.536,231.15,2024-01-03 23:13:22.640190,1704323602.64019
14.2,61.9,988.2,317.4,0.729091,2.09473,168.005,482.69,650.696,230.431,2024-01-03 23:12:51.061322,1704323571.061322
14.3,61.7,988.2,317.4,0.733134,2.09768,169.003,483.559,652.563,230.521,2024-01-03 23:12:19.370290,1704323539.37029
14.2,62.1,988.1,317.6,0.745191,2.1036,171.817,485.022,656.838,230.567,2024-01-03 23:11:47.772223,1704323507.772223
14.1,62.3,988.2,317.5,0.718947,2.1151,165.818,487.827,653.644,230.64,2024-01-03 23:11:16.050410,1704323476.05041
14.2,62.1,988.1,317.9,0.73663,2.10037,169.508,483.322,652.83,230.113,2024-01-03 23:10:44.424708,1704323444.424708
14.2,62.2,988.2,317.5,0.753569,2.10285,173.359,483.762,657.121,230.05,2024-01-03 23:10:12.806812,1704323412.806812
14.1,62.3,988.1,317.9,0.73978,2.09127,170.528,482.062,652.59,230.512,2024-01-03 23:09:41.159524,1704323381.159524
14.2,62.0,988.1,318.0,0.728244,2.10562,167.94,485.577,653.518,230.61,2024-01-03 23:09:09.517088,1704323349.517088
14.1,62.3,988.1,318.0,0.733977,2.1158,169.771,489.39,659.161,231.303,2024-01-03 23:08:37.768342,1704323317.768342
14.1,62.1,988.1,317.7,0.723869,2.09217,167.627,484.487,652.114,231.571,2024-01-03 23:08:06.253431,1704323286.253431
14.3,61.7,988.1,318.2,0.734757,2.09946,170.263,486.502,656.765,231.727,2024-01-03 23:07:34.525494,1704323254.525494
14.3,61.8,988.1,318.1,0.725943,2.09901,168.12,486.107,654.228,231.589,2024-01-03 23:07:02.793400,1704323222.7934
14.3,62.0,988.1,318.3,0.740234,2.11392,171.412,489.51,660.923,231.565,2024-01-03 23:06:31.122882,1704323191.122882
14.2,61.9,988.1,318.1,0.718577,2.1089,166.385,488.311,654.696,231.548,2024-01-03 23:05:59.580067,1704323159.580067
14.2,61.6,988.1,317.8,0.719619,2.10455,166.424,486.714,653.138,231.267,2024-01-03 23:05:27.929829,1704323127.929829
14.1,62.0,988.1,318.3,0.725345,2.08678,167.84,482.868,650.708,231.393,2024-01-03 23:04:56.114011,1704323096.114011
14.2,61.8,988.0,318.8,0.731863,2.08875,169.213,482.937,652.151,231.209,2024-01-03 23:04:24.358101,1704323064.358101
14.2,61.9,988.0,318.8,0.721948,2.11067,166.975,488.164,655.139,231.284,2024-01-03 23:03:52.642449,1704323032.642449
14.2,61.9,988.0,319.1,0.725408,2.07984,167.598,480.524,648.122,231.04,2024-01-03 23:03:21.013300,1704323001.0133
14.2,61.8,988.0,318.9,0.7264,2.08706,168.152,483.126,651.278,231.487,2024-01-03 23:02:49.363553,1704322969.363553
14.3,61.2,988.0,319.0,0.729964,2.10528,169.231,488.077,657.308,231.835,2024-01-03 23:02:17.729327,1704322937.729327
14.2,61.6,987.9,319.4,0.730263,2.09332,169.114,484.771,653.885,231.58,2024-01-03 23:01:45.954468,1704322905.954468
14.3,61.5,988.0,318.9,0.735938,2.09759,170.245,485.238,655.483,231.331,2024-01-03 23:01:14.333569,1704322874.333569
14.3,61.4,987.9,319.3,0.735753,2.07561,170.039,479.693,649.732,231.109,2024-01-03 23:00:42.612674,1704322842.612674
14.3,61.5,987.9,319.6,0.731864,2.09878,169.296,485.495,654.791,231.322,2024-01-03 23:00:11.032007,1704322811.032007
14.3,61.0,988.0,319.1,0.725777,2.10922,168.102,488.532,656.635,231.617,2024-01-03 22:59:39.280313,1704322779.280313
14.2,61.7,987.9,320.1,0.740032,2.06646,171.302,478.343,649.645,231.479,2024-01-03 22:59:07.630931,1704322747.630931
14.3,61.4,987.9,319.9,0.742857,2.06762,172.157,479.168,651.325,231.749,2024-01-03 22:58:35.978648,1704322715.978648
14.3,61.2,987.9,319.9,0.732855,2.07792,169.798,481.441,651.239,231.694,2024-01-03 22:58:04.265237,1704322684.265237
14.3,61.8,987.9,319.6,0.741732,2.06492,171.495,477.427,648.921,231.208,2024-01-03 22:57:30.808262,1704322650.808262
14.4,61.5,987.9,320.0,0.739428,2.06853,171.569,479.96,651.529,232.029,2024-01-03 22:56:59.169820,1704322619.16982
14.5,61.3,987.8,320.3,0.734434,2.07531,170.118,480.708,650.826,231.632,2024-01-03 22:56:27.511734,1704322587.511734
14.5,61.7,987.8,320.4,0.732786,2.07658,169.739,481.009,650.748,231.635,2024-01-03 22:55:55.788314,1704322555.788314
14.3,61.7,987.8,320.2,0.726181,2.09313,168.192,484.792,652.984,231.611,2024-01-03 22:55:24.173093,1704322524.173093
14.2,61.9,987.8,320.4,0.727021,2.08938,168.507,484.272,652.779,231.778,2024-01-03 22:54:52.443610,1704322492.44361
14.2,61.8,987.8,320.3,0.728112,2.07858,168.304,480.467,648.771,231.152,2024-01-03 22:54:20.923738,1704322460.923738
14.2,61.8,987.9,320.0,0.728815,2.04429,168.44,472.467,640.908,231.115,2024-01-03 22:53:49.325029,1704322429.325029
14.2,61.6,987.8,320.5,0.72791,2.07857,167.726,478.949,646.675,230.422,2024-01-03 22:53:17.624782,1704322397.624782
14.2,61.7,987.8,320.5,0.733068,2.08125,168.779,479.18,647.959,230.237,2024-01-03 22:52:45.872378,1704322365.872378
14.2,61.7,987.8,320.4,0.736593,2.05754,169.829,474.387,644.216,230.56,2024-01-03 22:52:14.210197,1704322334.210197
14.3,61.3,987.8,320.6,0.733447,2.04567,169.033,471.455,640.488,230.464,2024-01-03 22:51:42.575800,1704322302.5758
14.2,61.5,987.8,320.8,0.731226,2.07352,168.296,477.234,645.53,230.156,2024-01-03 22:51:10.940881,1704322270.940881
14.3,61.3,987.8,320.6,0.731759,2.09108,168.452,481.368,649.819,230.201,2024-01-03 22:50:39.311571,1704322239.311571
14.2,61.4,987.8,320.3,0.726192,2.07144,167.523,477.853,645.376,230.687,2024-01-03 22:50:07.657843,1704322207.657843
14.3,61.4,987.7,321.1,0.728516,2.04711,167.682,471.181,638.863,230.169,2024-01-03 22:49:35.998693,1704322175.998693
14.2,61.8,987.7,321.2,0.725859,2.05135,167.138,472.349,639.487,230.263,2024-01-03 22:49:04.388590,1704322144.38859
14.2,61.8,987.7,321.4,0.345386,1.67363,79.4882,385.175,464.663,230.143,2024-01-03 22:48:32.778353,1704322112.778353
14.4,61.4,987.7,321.2,0.729824,2.06368,167.878,474.699,642.577,230.026,2024-01-03 22:48:01.034184,1704322081.034184
14.4,61.3,987.7,321.2,0.749153,2.08529,172.493,480.14,652.633,230.251,2024-01-03 22:47:29.425261,1704322049.425261
14.4,61.4,987.7,321.5,0.739672,2.05291,170.305,472.67,642.975,230.244,2024-01-03 22:46:57.787780,1704322017.78778
14.3,60.6,987.7,321.5,0.713554,2.06238,164.358,475.042,639.4,230.337,2024-01-03 22:46:26.057393,1704321986.057393
14.3,61.2,987.7,321.7,0.741557,2.05053,170.62,471.791,642.411,230.083,2024-01-03 22:45:54.404322,1704321954.404322
14.4,61.3,987.6,322.1,0.732403,2.04588,168.311,470.155,638.466,229.806,2024-01-03 22:45:22.672967,1704321922.672967
14.3,61.2,987.6,321.8,0.727944,2.04012,167.548,469.566,637.114,230.166,2024-01-03 22:44:51.027513,1704321891.027513
14.3,61.4,987.7,321.7,0.730847,2.04978,168.195,471.731,639.925,230.137,2024-01-03 22:44:19.397665,1704321859.397665
14.3,61.4,987.6,322.5,0.743231,2.05426,170.83,472.166,642.996,229.847,2024-01-03 22:43:47.652467,1704321827.652467
14.2,61.5,987.6,322.0,0.747482,2.03555,171.979,468.335,640.314,230.078,2024-01-03 22:43:15.994072,1704321795.994072
14.3,61.9,987.6,322.2,0.730996,2.03238,167.995,467.075,635.071,229.817,2024-01-03 22:42:44.343398,1704321764.343398
14.2,61.8,987.6,322.2,0.723921,2.0302,166.553,467.091,633.644,230.071,2024-01-03 22:42:12.702040,1704321732.70204
14.2,61.7,987.6,322.3,0.735841,2.05375,169.272,472.44,641.712,230.038,2024-01-03 22:41:40.969118,1704321700.969118
14.3,61.7,987.6,322.1,0.727042,2.05785,166.696,471.824,638.521,229.28,2024-01-03 22:41:09.374906,1704321669.374906
14.2,61.8,987.5,322.7,0.717136,2.01872,164.637,463.447,628.084,229.575,2024-01-03 22:40:37.686025,1704321637.686025
14.3,61.7,987.6,322.4,0.726238,2.01654,166.745,462.999,629.745,229.601,2024-01-03 22:40:06.065008,1704321606.065008
14.3,61.5,987.5,322.9,0.739143,2.03929,170.705,470.974,641.679,230.95,2024-01-03 22:39:34.460101,1704321574.460101
14.3,61.7,987.5,322.9,0.72896,2.04321,168.243,471.572,639.816,230.799,2024-01-03 22:39:02.923553,1704321542.923553
14.3,61.8,987.5,323.3,0.730278,2.02719,168.608,468.043,636.651,230.882,2024-01-03 22:38:31.324114,1704321511.324114
14.3,61.8,987.5,323.2,0.73283,2.01449,169.139,464.95,634.089,230.802,2024-01-03 22:37:59.689024,1704321479.689024
14.3,61.8,987.5,323.4,0.744575,2.03896,171.66,470.077,641.737,230.547,2024-01-03 22:37:28.092860,1704321448.09286
14.3,61.7,987.5,322.8,0.740258,2.0228,170.591,466.15,636.741,230.448,2024-01-03 22:36:56.372990,1704321416.37299
14.4,61.5,987.4,323.7,0.726301,2.03529,166.498,466.573,633.071,229.241,2024-01-03 22:36:24.797945,1704321384.797945
14.4,61.4,987.4,323.7,0.729796,2.01842,167.195,462.417,629.612,229.099,2024-01-03 22:35:53.101170,1704321353.10117
14.3,61.5,987.5,323.2,0.744616,1.99316,170.666,456.832,627.498,229.2,2024-01-03 22:35:21.380289,1704321321.380289
14.4,61.3,987.4,323.7,0.754609,2.012,173.648,462.996,636.645,230.117,2024-01-03 22:34:49.692583,1704321289.692583
14.5,61.5,987.5,322.9,0.719705,2.03181,165.698,467.786,633.484,230.231,2024-01-03 22:34:18.026609,1704321258.026609
14.4,61.9,987.4,323.6,0.723487,2.00481,166.594,461.638,628.233,230.266,2024-01-03 22:33:46.408438,1704321226.408438
14.3,61.8,987.5,323.4,0.734851,2.00672,169.202,462.054,631.256,230.254,2024-01-03 22:33:14.740416,1704321194.740416
14.3,61.7,987.4,323.9,0.733901,2.00099,168.926,460.579,629.506,230.176,2024-01-03 22:32:43.027534,1704321163.027534
14.4,61.6,987.3,324.4,0.730718,1.98844,168.228,457.785,626.013,230.223,2024-01-03 22:32:11.339700,1704321131.3397
14.3,61.5,987.4,323.8,0.72752,1.99175,167.503,458.577,626.079,230.238,2024-01-03 22:31:39.484537,1704321099.484537
