bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
12.0,53.2,1024.9,10.5,0.715821,2.27194,167.068,530.254,697.322,233.393,2024-01-27 23:59:49.004208,1706399989.004208
12.0,53.1,1024.9,10.3,0.702688,2.29621,164.164,536.448,700.612,233.623,2024-01-27 23:59:17.452303,1706399957.452303
11.9,54.0,1024.9,10.3,0.691715,2.30057,161.537,537.254,698.79,233.531,2024-01-27 23:58:45.779360,1706399925.77936
11.9,52.4,1024.9,10.4,0.711394,2.29222,166.213,535.562,701.774,233.644,2024-01-27 23:58:14.164570,1706399894.16457
12.0,53.9,1025.0,10.1,0.696527,2.26712,162.706,529.592,692.298,233.597,2024-01-27 23:57:42.503695,1706399862.503695
12.0,54.7,1025.0,10.1,0.710329,2.26112,166.043,528.549,694.592,233.755,2024-01-27 23:57:10.003953,1706399830.003953
12.0,53.2,1025.0,10.0,0.716945,2.27789,167.251,531.393,698.644,233.283,2024-01-27 23:56:38.453448,1706399798.453448
12.0,52.7,1025.0,9.9,0.694376,2.2816,161.532,530.766,692.299,232.629,2024-01-27 23:56:06.629884,1706399766.629884
12.0,52.1,1025.0,9.8,0.706995,2.28685,164.199,531.118,695.317,232.249,2024-01-27 23:55:34.716397,1706399734.716397
12.0,54.3,1025.0,9.6,0.699623,2.28155,162.72,530.649,693.369,232.582,2024-01-27 23:55:03.143194,1706399703.143194
11.9,52.6,1025.0,9.6,0.636424,2.26228,147.913,525.785,673.698,232.413,2024-01-27 23:54:31.552151,1706399671.552151
11.9,52.8,1025.0,9.5,0.703573,2.28715,163.895,532.784,696.679,232.947,2024-01-27 23:53:59.932143,1706399639.932143
12.0,52.5,1025.0,9.7,0.713341,2.30131,166.281,536.439,702.72,233.102,2024-01-27 23:53:28.399396,1706399608.399396
12.0,52.5,1025.0,9.8,0.701264,2.28792,163.351,532.943,696.294,232.938,2024-01-27 23:52:56.806968,1706399576.806968
12.0,52.3,1025.0,9.7,0.701396,2.25467,163.204,524.626,687.83,232.685,2024-01-27 23:52:24.157560,1706399544.15756
12.0,52.1,1025.0,9.4,0.681883,2.23503,158.431,519.295,677.726,232.344,2024-01-27 23:51:52.523667,1706399512.523667
12.0,52.7,1025.0,9.5,0.716602,2.29946,166.8,535.236,702.036,232.766,2024-01-27 23:51:19.086563,1706399479.086563
12.0,53.1,1025.0,9.6,0.745533,2.27726,173.784,530.828,704.612,233.1,2024-01-27 23:50:47.354426,1706399447.354426
12.0,53.5,1025.1,9.0,0.6316,2.28042,146.797,530.017,676.814,232.42,2024-01-27 23:50:15.728374,1706399415.728374
11.9,53.1,1025.1,9.0,0.703832,2.25273,164.104,525.242,689.346,233.158,2024-01-27 23:49:44.073036,1706399384.073036
11.9,52.5,1025.1,8.9,0.758632,2.25159,177.115,525.671,702.786,233.467,2024-01-27 23:49:12.320539,1706399352.320539
11.9,52.9,1025.1,8.6,0.625879,2.28693,145.181,530.482,675.663,231.963,2024-01-27 23:48:40.766591,1706399320.766591
11.9,53.2,1025.2,8.5,0.64873,2.27027,150.875,527.998,678.873,232.57,2024-01-27 23:48:09.137534,1706399289.137534
11.9,53.2,1025.2,8.4,0.70223,2.2962,162.773,532.246,695.019,231.795,2024-01-27 23:47:37.461382,1706399257.461382
12.0,53.9,1025.2,8.3,0.703315,2.26165,162.739,523.32,686.059,231.389,2024-01-27 23:47:05.820162,1706399225.820162
12.0,52.2,1025.2,8.1,0.73461,2.25057,169.973,520.732,690.705,231.378,2024-01-27 23:46:34.184061,1706399194.184061
12.0,52.6,1025.2,8.1,0.689236,2.26855,159.773,525.879,685.652,231.812,2024-01-27 23:46:02.565428,1706399162.565428
12.0,53.2,1025.2,8.0,0.684854,2.28461,159.17,530.976,690.146,232.415,2024-01-27 23:45:30.935122,1706399130.935122
12.0,53.5,1025.2,7.8,0.716757,2.26205,166.548,525.616,692.164,232.363,2024-01-27 23:44:59.260628,1706399099.260628
12.0,53.5,1025.2,7.8,0.659367,2.25725,153.115,524.168,677.283,232.215,2024-01-27 23:44:28.352763,1706399068.352763
12.0,53.1,1025.3,7.7,0.693166,2.25749,161.141,524.801,685.942,232.471,2024-01-27 23:43:55.845477,1706399035.845477
12.0,53.9,1025.3,7.3,0.725488,2.26826,169.625,530.336,699.961,233.808,2024-01-27 23:43:24.256984,1706399004.256984
11.9,52.2,1025.3,7.2,0.66493,2.2603,154.529,525.289,679.818,232.398,2024-01-27 23:42:48.076811,1706398968.076811
12.0,52.8,1025.3,7.3,0.694165,2.26666,161.134,526.151,687.285,232.126,2024-01-27 23:42:16.345807,1706398936.345807
11.9,54.4,1025.3,7.1,0.666957,2.25747,155.065,524.853,679.918,232.496,2024-01-27 23:41:44.687817,1706398904.687817
11.9,53.6,1025.4,6.8,0.708775,2.25297,165.098,524.792,689.89,232.934,2024-01-27 23:41:12.834514,1706398872.834514
12.0,52.7,1025.4,6.8,0.717712,2.26449,167.384,528.122,695.506,233.219,2024-01-27 23:40:41.218482,1706398841.218482
12.0,53.7,1025.4,6.6,0.731358,2.29475,170.49,534.94,705.43,233.115,2024-01-27 23:40:09.546947,1706398809.546947
