bme_temp,bme_hum,bme_pres,bme_alt,energy_ct1_current,energy_ct2_current,energy_ct1_power,energy_ct2_power,energy_power,energy_vref,time,epoch
12.6,57.6,1018.6,62.8,0.727758,2.00202,168.62,463.864,632.483,231.697,2024-01-31 23:59:41.959091,1706745581.959091
12.5,57.6,1018.5,63.4,0.734305,1.99964,169.783,462.349,632.131,231.215,2024-01-31 23:59:10.199314,1706745550.199314
12.6,57.2,1018.6,63.0,0.731162,1.96714,169.196,455.209,624.405,231.407,2024-01-31 23:58:38.521081,1706745518.521081
12.7,57.2,1018.5,63.5,0.724245,1.98378,167.947,460.026,627.973,231.893,2024-01-31 23:58:06.656971,1706745486.656971
12.7,57.0,1018.5,63.5,0.734628,1.98594,170.529,460.998,631.527,232.131,2024-01-31 23:57:35.157061,1706745455.157061
12.7,56.8,1018.5,63.4,0.725732,1.97827,167.518,456.638,624.157,230.827,2024-01-31 23:57:03.581609,1706745423.581609
12.8,56.8,1018.5,63.0,0.72894,1.96778,168.368,454.511,622.878,230.976,2024-01-31 23:56:31.843065,1706745391.843065
12.6,57.3,1018.5,63.1,0.726381,1.97545,167.976,456.825,624.801,231.251,2024-01-31 23:56:00.190948,1706745360.190948
12.5,57.4,1018.5,63.1,0.719945,1.98644,166.44,459.233,625.673,231.184,2024-01-31 23:55:26.665034,1706745326.665034
12.6,57.3,1018.5,63.5,0.733931,1.9835,169.452,457.954,627.406,230.882,2024-01-31 23:54:54.959239,1706745294.959239
12.6,57.1,1018.5,63.5,0.717936,1.97648,166.149,457.407,623.556,231.426,2024-01-31 23:54:23.291930,1706745263.29193
12.7,57.0,1018.5,63.7,0.725346,1.95778,167.45,451.965,619.415,230.855,2024-01-31 23:53:51.029288,1706745231.029288
12.6,57.3,1018.5,63.8,0.730801,1.97755,168.985,457.274,626.259,231.232,2024-01-31 23:53:19.050452,1706745199.050452
12.6,57.3,1018.5,63.3,0.735026,1.97615,169.703,456.255,625.958,230.88,2024-01-31 23:52:47.368206,1706745167.368206
12.6,57.4,1018.5,63.4,0.707498,1.97622,163.867,457.723,621.59,231.615,2024-01-31 23:52:15.697409,1706745135.697409
12.7,57.3,1018.5,63.6,0.735709,1.96902,169.912,454.747,624.659,230.951,2024-01-31 23:51:44.150028,1706745104.150028
12.7,56.9,1018.5,63.5,0.721961,1.95309,166.765,451.141,617.905,230.988,2024-01-31 23:51:12.465595,1706745072.465595
12.7,57.0,1018.4,63.9,0.721166,1.94188,166.539,448.439,614.978,230.93,2024-01-31 23:50:40.745332,1706745040.745332
12.7,57.0,1018.5,63.2,0.737168,1.97469,170.269,456.109,626.379,230.978,2024-01-31 23:50:09.026091,1706745009.026091
12.8,56.5,1018.5,63.3,0.721546,1.94835,166.546,449.717,616.264,230.819,2024-01-31 23:49:37.339457,1706744977.339457
12.8,56.7,1018.5,63.5,0.750271,1.96913,173.082,454.265,627.347,230.693,2024-01-31 23:49:05.720289,1706744945.720289
12.8,56.6,1018.5,63.7,0.73736,1.96547,169.942,452.987,622.929,230.473,2024-01-31 23:48:33.930881,1706744913.930881
12.9,56.4,1018.5,63.5,0.735368,1.96002,169.669,452.229,621.898,230.726,2024-01-31 23:48:02.325505,1706744882.325505
12.8,56.5,1018.5,63.5,0.720656,1.9675,165.923,452.995,618.918,230.239,2024-01-31 23:47:30.728297,1706744850.728297
12.9,56.4,1018.5,63.5,0.724611,1.96522,166.803,452.387,619.19,230.197,2024-01-31 23:46:59.194222,1706744819.194222
12.6,57.1,1018.5,63.7,0.73891,1.94001,170.721,448.229,618.95,231.044,2024-01-31 23:46:27.522230,1706744787.52223
12.7,57.0,1018.5,63.3,0.747913,1.96549,172.995,454.625,627.619,231.303,2024-01-31 23:45:55.849262,1706744755.849262
12.6,57.1,1018.5,63.4,0.727452,1.96544,168.277,454.653,622.93,231.324,2024-01-31 23:45:24.204505,1706744724.204505
